1.122275234, Sport: ,Basketball, Time: ,Wed Dec 16 19:00:00 CET 2015, Time: ,Wed Dec 16 19:00:00 CET 2015, Event: ,Buducnost v Steaua Bucharest, Favorite: ,Buducnost, 266288   size:293.63,Price: ,1.04,Steaua Bucharest, 10405445   size:293.63,Price: ,1.04,ok
1.122275221, Sport: ,Basketball, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,Ludwigsburg v Le Mans, Favorite: ,Ludwigsburg, 689542   size:5.95,Price: ,1.53,Le Mans, 678096   size:88.31,Price: ,2.56,ok
1.122284637, Sport: ,Volleyball, Time: ,Wed Dec 16 17:00:00 CET 2015, Time: ,Wed Dec 16 17:00:00 CET 2015, Event: ,Foinikas Syroy v Valepa, Favorite: ,Foinikas Syroy, 4353342   size:5.95,Price: ,1.86,VaLePa, 9113676   size:8.26,Price: ,1.94,ok
1.122284639, Sport: ,Volleyball, Time: ,Wed Dec 16 20:30:00 CET 2015, Time: ,Wed Dec 16 20:30:00 CET 2015, Event: ,Sir Safety Perugia v Presov, Favorite: ,Sir Safety Perugia, 7833200   size:2.75,Price: ,1.03,Presov, 9053337   size:2.75,Price: ,1.03,ok
1.122277087, Sport: ,Soccer, Time: ,Wed Dec 16 13:00:00 CET 2015, Time: ,Wed Dec 16 13:00:00 CET 2015, Event: ,Jagodina v Rad, Favorite: ,Jagodina, 4906872   size:2.55,Price: ,2.1,Rad, 3258167   size:2.55,Price: ,3.7,The Draw, 58805   size:2.74,Price: ,3.15,ok
1.122275226, Sport: ,Basketball, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,Lietuvos Rytas v PAOK, Favorite: ,Lietuvos Rytas, 702559   size:2.55,Price: ,1.69,PAOK, 281533   size:5.0,Price: ,2.26,x
1.122292388, Sport: ,Soccer, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,RS Gimnastica v Compostela, Favorite: ,RS Gimnastica, 5756669   size:10.99,Price: ,1.05,Compostela, 309090   size:10.99,Price: ,1.05,The Draw, 58805   size:4.13,Price: ,3.1,x
1.122286143, Sport: ,Basketball, Time: ,Wed Dec 16 20:30:00 CET 2015, Time: ,Wed Dec 16 20:30:00 CET 2015, Event: ,Orange Blizzards Women v Valosun Brno (W), Favorite: ,Orange Blizzards Women, 10463085   size:2.75,Price: ,1.03,Valosun Brno (W), 10462207   size:2.75,Price: ,1.03,x
1.122291725, Sport: ,Soccer, Time: ,Wed Dec 16 15:00:00 CET 2015, Time: ,Wed Dec 16 15:00:00 CET 2015, Event: ,Hearts U20 v Aberdeen U20, Favorite: ,Hearts U20, 8981683   size:10.0,Price: ,1.15,Aberdeen U20, 6868317   size:10.0,Price: ,1.15,The Draw, 58805   size:5.87,Price: ,3.1,ok
1.122290999, Sport: ,Soccer, Time: ,Wed Dec 16 20:45:00 CET 2015, Time: ,Wed Dec 16 20:45:00 CET 2015, Event: ,Chelmsford v Witham Town FC, Favorite: ,Chelmsford, 2145810   size:10.0,Price: ,1.15,Witham Town FC, 8356876   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.05,ok
1.122215604, Sport: ,Soccer, Time: ,Wed Dec 16 14:00:00 CET 2015, Time: ,Wed Dec 16 14:00:00 CET 2015, Event: ,Kissamikos v AEL Kalloni, Favorite: ,AEL Kalloni, 7449102   size:10.0,Price: ,1.22,Kissamikos, 10309802   size:10.0,Price: ,2.14,The Draw, 58805   size:4.13,Price: ,3.1,ok
1.122284767, Sport: ,Volleyball, Time: ,Wed Dec 16 17:00:00 CET 2015, Time: ,Wed Dec 16 17:00:00 CET 2015, Event: ,Belogorie Belgorod v Arkas Izmir, Favorite: ,Belogorie Belgorod, 5895694   size:2.55,Price: ,1.13,Arkas Izmir, 4490700   size:2.55,Price: ,5.9,ok
1.122284641, Sport: ,Volleyball, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,VK Ceske Budejovice v Powervolleys Dueren, Favorite: ,Powervolleys Dueren, 10410537   size:78.32,Price: ,1.37,VK Ceske Budejovice, 10311943   size:2.55,Price: ,1.38,ok
1.122275454, Sport: ,Basketball, Time: ,Wed Dec 16 11:00:00 CET 2015, Time: ,Wed Dec 16 11:00:00 CET 2015, Event: ,Jeonju KCC Egis v Anyang KGC Pro, Favorite: ,Jeonju KCC Egis, 8148243   size:2.55,Price: ,1.91,Anyang KGC Pro, 10276570   size:2.55,Price: ,1.98,ok
1.122275331, Sport: ,Basketball, Time: ,Wed Dec 16 01:35:00 CET 2015, Time: ,Wed Dec 16 01:35:00 CET 2015, Event: ,Cleveland @ Boston, Favorite: ,Cleveland, 13112   size:61.0,Price: ,1.91,Boston, 13108   size:19.77,Price: ,2.06,ok
1.122277197, Sport: ,Soccer, Time: ,Wed Dec 16 17:00:00 CET 2015, Time: ,Wed Dec 16 17:00:00 CET 2015, Event: ,FK Metalac v FK Spartak, Favorite: ,FK Metalac, 4104733   size:3.87,Price: ,2.06,FK Spartak, 4104730   size:2.55,Price: ,3.65,The Draw, 58805   size:2.55,Price: ,3.2,ok
1.122275458, Sport: ,Basketball, Time: ,Wed Dec 16 11:00:00 CET 2015, Time: ,Wed Dec 16 11:00:00 CET 2015, Event: ,Dongbu Promy v Busan Sonicboom, Favorite: ,Dongbu Promy, 5154590   size:2.55,Price: ,1.33,Busan Sonicboom, 8941900   size:2.55,Price: ,3.55,ok
1.122291615, Sport: ,Soccer, Time: ,Wed Dec 16 10:30:00 CET 2015, Time: ,Wed Dec 16 10:30:00 CET 2015, Event: ,GM Sports v RCF, Favorite: ,GM Sports, 8978864   size:21.84,Price: ,1.37,RCF, 8496715   size:10.99,Price: ,1.42,The Draw, 58805   size:3.66,Price: ,3.1,x
1.122290889, Sport: ,Soccer, Time: ,Wed Dec 16 14:00:00 CET 2015, Time: ,Wed Dec 16 14:00:00 CET 2015, Event: ,Byzantio Kokkinochoma v Iraklis Ampelokipoi FC, Favorite: ,Byzantio Kokkinochoma, 10597851   size:10.0,Price: ,1.15,Iraklis Ampelokipoi FC, 10557365   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.05,ok
1.122284777, Sport: ,Volleyball, Time: ,Wed Dec 16 17:30:00 CET 2015, Time: ,Wed Dec 16 17:30:00 CET 2015, Event: ,Marek Union-Ivkoni Dupn v Berlin RV, Favorite: ,Berlin RV, 6047186   size:2.75,Price: ,1.03,Marek Union-Ivkoni Dupn, 10444796   size:27.86,Price: ,1.87,ok
1.122255718, Sport: ,Basketball, Time: ,Wed Dec 16 12:35:00 CET 2015, Time: ,Wed Dec 16 12:35:00 CET 2015, Event: ,Zhejiang Guangsha v Jiangsu Dragons, Favorite: ,Zhejiang Guangsha, 8926901   size:2.75,Price: ,1.03,Jiangsu Dragons, 8926904   size:5.95,Price: ,1.68,ok
1.122209984, Sport: ,Soccer, Time: ,Wed Dec 16 16:00:00 CET 2015, Time: ,Wed Dec 16 16:00:00 CET 2015, Event: ,Badalona v Atletico Baleares, Favorite: ,Badalona, 968178   size:10.0,Price: ,1.15,Atletico Baleares, 3303611   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.05,x
1.122284773, Sport: ,Volleyball, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,Halkbank Ankara v VC Zenit-Kazan, Favorite: ,VC Zenit-Kazan, 10391836   size:5.95,Price: ,1.14,Halkbank Ankara, 2789396   size:18.0,Price: ,2.32,ok
1.122254086, Sport: ,Soccer, Time: ,Wed Dec 16 12:00:00 CET 2015, Time: ,Wed Dec 16 12:00:00 CET 2015, Event: ,Bandirmaspor v Ahmed SK, Favorite: ,Bandirmaspor, 4985299   size:3.66,Price: ,1.36,Ahmed SK, 10292627   size:3.66,Price: ,1.4,The Draw, 58805   size:4.13,Price: ,3.0,x
1.122293132, Sport: ,Handball, Time: ,Wed Dec 16 20:45:00 CET 2015, Time: ,Wed Dec 16 20:45:00 CET 2015, Event: ,Denmark v Romania, Favorite: ,Denmark, 602688   size:18.98,Price: ,1.52,Romania, 620376   size:5.0,Price: ,3.8,Draw, 330157   size:44.2,Price: ,9.0,x
1.122292166, Sport: ,Soccer, Time: ,Wed Dec 16 14:00:00 CET 2015, Time: ,Wed Dec 16 14:00:00 CET 2015, Event: ,Nestos Chrisoupolis FC v Eth Alexandroupoli, Favorite: ,Nestos Chrisoupolis FC, 10557275   size:10.0,Price: ,1.15,Eth Alexandroupoli, 10557299   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.0,ok
1.122240003, Sport: ,Ice Hockey, Time: ,Wed Dec 16 17:30:00 CET 2015, Time: ,Wed Dec 16 17:30:00 CET 2015, Event: ,Tappara v Ilves, Favorite: ,Tappara, 66427   size:16.3,Price: ,2.02,Ilves, 66426   size:137.78,Price: ,2.76,Tie, 60104   size:5.95,Price: ,3.55,ok
1.122284780, Sport: ,Volleyball, Time: ,Wed Dec 16 19:00:00 CET 2015, Time: ,Wed Dec 16 19:00:00 CET 2015, Event: ,PAOK Thessaloniki v Noliko Maaseik, Favorite: ,Noliko Maaseik, 1287710   size:2.55,Price: ,1.48,PAOK Thessaloniki, 1359847   size:78.32,Price: ,2.54,x
1.122286167, Sport: ,Basketball, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,Prat Joventut v Castello, Favorite: ,Prat Joventut, 8832823   size:2.75,Price: ,1.03,Castello, 10370944   size:2.75,Price: ,1.03,ok
1.122215862, Sport: ,Soccer, Time: ,Wed Dec 16 16:15:00 CET 2015, Time: ,Wed Dec 16 16:15:00 CET 2015, Event: ,Kallithea v Atromitos, Favorite: ,Atromitos, 1234639   size:10.0,Price: ,1.39,Kallithea, 264411   size:10.0,Price: ,2.32,The Draw, 58805   size:4.13,Price: ,3.05,ok
1.122290779, Sport: ,Soccer, Time: ,Wed Dec 16 20:45:00 CET 2015, Time: ,Wed Dec 16 20:45:00 CET 2015, Event: ,Bradford PA v Lincoln, Favorite: ,Lincoln, 148737   size:2.74,Price: ,1.96,Bradford PA, 598919   size:34.23,Price: ,4.2,The Draw, 58805   size:5.0,Price: ,3.8,x
1.122248769, Sport: ,Soccer, Time: ,Wed Dec 16 13:00:00 CET 2015, Time: ,Wed Dec 16 13:00:00 CET 2015, Event: ,Tuzlaspor v Fenerbahce, Favorite: ,Fenerbahce, 46726   size:2.55,Price: ,1.19,Tuzlaspor, 8859740   size:2.77,Price: ,9.0,The Draw, 58805   size:6.58,Price: ,7.0,ok
1.122240008, Sport: ,Ice Hockey, Time: ,Wed Dec 16 17:30:00 CET 2015, Time: ,Wed Dec 16 17:30:00 CET 2015, Event: ,SaiPa v Sport, Favorite: ,SaiPa, 66264   size:5.95,Price: ,1.66,Sport, 275249   size:12.0,Price: ,4.2,Tie, 60104   size:5.95,Price: ,3.95,x
1.122284789, Sport: ,Volleyball, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,Vojvodina NS Seme Novi  v Modena Volley, Favorite: ,Modena Volley, 8152103   size:2.75,Price: ,1.03,Vojvodina NS Seme Novi , 10399406   size:18.0,Price: ,1.18,ok
1.122284783, Sport: ,Volleyball, Time: ,Wed Dec 16 20:30:00 CET 2015, Time: ,Wed Dec 16 20:30:00 CET 2015, Event: ,Tours VB v Trentino Volley, Favorite: ,Trentino Volley, 3416132   size:2.55,Price: ,1.27,Tours VB, 1099100   size:6.13,Price: ,3.95,x
1.122284786, Sport: ,Volleyball, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,VfB Friedrichshafen v Paris Volley, Favorite: ,VfB Friedrichshafen, 2281578   size:5.95,Price: ,1.87,Paris Volley, 2105805   size:5.95,Price: ,1.92,ok
1.122290392, Sport: ,Soccer, Time: ,Wed Dec 16 16:30:00 CET 2015, Time: ,Wed Dec 16 16:30:00 CET 2015, Event: ,Al Asalah v Al Jazeera (JOR), Favorite: ,Al Jazeera (Jor), 9262035   size:2.55,Price: ,1.83,Al Asalah, 6750872   size:17.0,Price: ,3.15,The Draw, 58805   size:2.55,Price: ,3.2,ok
1.122216065, Sport: ,Soccer, Time: ,Wed Dec 16 14:30:00 CET 2015, Time: ,Wed Dec 16 14:30:00 CET 2015, Event: ,Atletico De Kolkata v Chennaiyin, Favorite: ,Atletico De Kolkata, 8897744   size:43.49,Price: ,1.97,Chennaiyin, 8900344   size:4.18,Price: ,3.45,The Draw, 58805   size:15.85,Price: ,3.4,ok
1.122297228, Sport: ,Tennis, Time: ,Wed Dec 16 11:00:00 CET 2015, Time: ,Wed Dec 16 11:00:00 CET 2015, Event: ,Marina Melnikova v Cagla Buyukakcay, Favorite: ,Marina Melnikova, 6390238   size:6.87,Price: ,1.08,Cagla Buyukakcay, 3051579   size:6.87,Price: ,1.08,x
1.122294748, Sport: ,Handball, Time: ,Wed Dec 16 17:45:00 CET 2015, Time: ,Wed Dec 16 17:45:00 CET 2015, Event: ,Netherlands v France, Favorite: ,France, 620374   size:2.68,Price: ,1.88,Netherlands, 626085   size:2.64,Price: ,2.52,Draw, 330157   size:2.67,Price: ,8.2,x
1.122215652, Sport: ,Soccer, Time: ,Wed Dec 16 18:30:00 CET 2015, Time: ,Wed Dec 16 18:30:00 CET 2015, Event: ,Panegialios v Platanias, Favorite: ,Panegialios, 9101532   size:10.0,Price: ,1.15,Platanias, 4157191   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.05,ok
1.122291118, Sport: ,Soccer, Time: ,Wed Dec 16 16:00:00 CET 2015, Time: ,Wed Dec 16 16:00:00 CET 2015, Event: ,Deportivo Alaves II v CD Guadalajara, Favorite: ,Deportivo Alaves II, 6929140   size:10.0,Price: ,1.15,CD Guadalajara, 2522816   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.05,x
1.122290944, Sport: ,Soccer, Time: ,Wed Dec 16 19:30:00 CET 2015, Time: ,Wed Dec 16 19:30:00 CET 2015, Event: ,CF Rayo Majadahonda v Real Union, Favorite: ,CF Rayo Majadahonda, 6929273   size:10.0,Price: ,1.15,Real Union, 247970   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.1,ok
1.122297234, Sport: ,Tennis, Time: ,Wed Dec 16 11:00:00 CET 2015, Time: ,Wed Dec 16 11:00:00 CET 2015, Event: ,Jana Fett v Tara Moore, Favorite: ,Jana Fett, 9087351   size:6.87,Price: ,1.08,Tara Moore, 4822914   size:6.87,Price: ,1.08,ok
1.122297232, Sport: ,Tennis, Time: ,Wed Dec 16 14:00:00 CET 2015, Time: ,Wed Dec 16 14:00:00 CET 2015, Event: ,Inci Ogut v Cindy Burger, Favorite: ,Cindy Burger, 8535288   size:13.74,Price: ,1.04,Inci Ogut, 9085152   size:6.87,Price: ,1.08,ok
1.122275261, Sport: ,Basketball, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,AEK Athens v Neptunas, Favorite: ,AEK Athens, 266282   size:2.55,Price: ,1.34,Neptunas, 5261523   size:55.11,Price: ,3.5,ok
1.122294763, Sport: ,Handball, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,Poland v Russia, Favorite: ,Russia, 602689   size:20.08,Price: ,1.11,Poland, 624114   size:27.55,Price: ,6.0,Draw, 330157   size:10.59,Price: ,14.0,x
1.122292222, Sport: ,Soccer, Time: ,Wed Dec 16 14:00:00 CET 2015, Time: ,Wed Dec 16 14:00:00 CET 2015, Event: ,Niki Volou v Pydna Kitros FC, Favorite: ,Niki Volou, 1210423   size:10.0,Price: ,1.15,Pydna Kitros FC, 10630052   size:10.0,Price: ,1.15,The Draw, 58805   size:4.13,Price: ,3.1,ok
1.122297236, Sport: ,Tennis, Time: ,Wed Dec 16 12:30:00 CET 2015, Time: ,Wed Dec 16 12:30:00 CET 2015, Event: ,Amra Sadikovic v Ivana Jorovic, Favorite: ,Amra Sadikovic, 4183959   size:6.87,Price: ,1.08,Ivana Jorovic, 8907530   size:6.87,Price: ,1.08,x
1.122296702, Sport: ,Tennis, Time: ,Wed Dec 16 03:00:00 CET 2015, Time: ,Wed Dec 16 03:00:00 CET 2015, Event: ,Mana Ayukawa v Seung-Yeon Hong, Favorite: ,Mana Ayukawa, 7683134   size:10.7,Price: ,1.35,Seung-Yeon Hong, 8839156   size:2.55,Price: ,2.4,ok
1.122215760, Sport: ,Soccer, Time: ,Wed Dec 16 14:00:00 CET 2015, Time: ,Wed Dec 16 14:00:00 CET 2015, Event: ,Ergotelis v Panionios, Favorite: ,The Draw, 58805   size:2.55,Price: ,1.56,Ergotelis, 531199   size:2.55,Price: ,1.93,Panionios, 285324   size:2.55,Price: ,1.93,x
1.122296701, Sport: ,Tennis, Time: ,Wed Dec 16 03:00:00 CET 2015, Time: ,Wed Dec 16 03:00:00 CET 2015, Event: ,Yan Wang v Haruka Kaji, Favorite: ,Yan Wang, 8938265   size:9.98,Price: ,1.59,Haruka Kaji, 8887201   size:2.55,Price: ,1.81,x
1.122297239, Sport: ,Tennis, Time: ,Wed Dec 16 11:00:00 CET 2015, Time: ,Wed Dec 16 11:00:00 CET 2015, Event: ,Lesley Kerkhove v Maria Jose Martinez San, Favorite: ,Lesley Kerkhove, 7283298   size:13.74,Price: ,1.04,Maria Jose Martinez San, 9348125   size:13.74,Price: ,1.04,ok
1.122296700, Sport: ,Tennis, Time: ,Wed Dec 16 03:00:00 CET 2015, Time: ,Wed Dec 16 03:00:00 CET 2015, Event: ,Ying Zhang v Yukun Zhang, Favorite: ,Ying Zhang, 8943899   size:3.7,Price: ,1.73,Yukun Zhang, 8710299   size:2.46,Price: ,1.88,ok
1.122212251, Sport: ,Soccer, Time: ,Wed Dec 16 16:30:00 CET 2015, Time: ,Wed Dec 16 16:30:00 CET 2015, Event: ,Fiorentina v Carpi, Favorite: ,Fiorentina, 676467   size:12.98,Price: ,1.38,Carpi, 4893598   size:6.71,Price: ,8.8,The Draw, 58805   si,x
1.122286341, Sport: ,Basketball, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,Uni Girona (W) v Nadezhda (W), Favorite: ,Uni Girona (W), 10411231   size:75.77,Price: ,1.04,Nadezhda (W), 5290907   size:349.41,Price: ,1.04,x
1.122286220, Sport: ,Basketball, Time: ,Wed Dec 16 20:30:00 CET 2015, Time: ,Wed Dec 16 20:30:00 CET 2015, Event: ,Navarra v Melilla, Favorite: ,Navarra, 5021017   size:2.75,Price: ,1.03,Melilla, 4661088   size:2.75,Price: ,1.03,x
1.122286584, Sport: ,Basketball, Time: ,Wed Dec 16 18:30:00 CET 2015, Time: ,Wed Dec 16 18:30:00 CET 2015, Event: ,Krka v Maccabi R Lez, Favorite: ,Maccabi R Lez, 7758969   size:12.25,Price: ,1.91,Krka, 3315294   size:11.99,Price: ,1.95,x
1.122294758, Sport: ,Handball, Time: ,Wed Dec 16 20:30:00 CET 2015, Time: ,Wed Dec 16 20:30:00 CET 2015, Event: ,Norway v Montenegro, Favorite: ,Norway, 602690   size:237.54,Price: ,1.58,Montenegro, 2261747   size:85.05,Price: ,2.62,Draw, 330157   size:18.61,Price: ,8.4,ok
1.122246724, Sport: ,Ice Hockey, Time: ,Wed Dec 16 01:05:00 CET 2015, Time: ,Wed Dec 16 01:05:00 CET 2015, Event: ,New Jersey @ Buffalo, Favorite: ,Buffalo, 4427593   size:110.0,Price: ,2.64,New Jersey, 2112200   size:134.31,Price: ,2.68,Tie, 60104   size:3.78,Price: ,3.85,x
1.122284842, Sport: ,Volleyball, Time: ,Wed Dec 16 11:00:00 CET 2015, Time: ,Wed Dec 16 11:00:00 CET 2015, Event: ,Cheonan Hyundai Capital v Deajeon Bluefangs, Favorite: ,Cheonan Hyundai Capital, 10391679   size:2.55,Price: ,1.79,Deajeon Bluefangs, 10389009   size:2.55,Price: ,1.8,x
1.122285930, Sport: ,Basketball, Time: ,Wed Dec 16 19:00:00 CET 2015, Time: ,Wed Dec 16 19:00:00 CET 2015, Event: ,Svendborg v Randers, Favorite: ,Svendborg, 6719075   size:8.5,Price: ,1.3,Randers, 6719073   size:50.09,Price: ,3.75,ok
1.122285818, Sport: ,Basketball, Time: ,Wed Dec 16 18:30:00 CET 2015, Time: ,Wed Dec 16 18:30:00 CET 2015, Event: ,Brno v Pardubice, Favorite: ,Pardubice, 5942835   size:165.07,Price: ,1.21,Brno, 6736685   size:36.26,Price: ,4.8,ok
1.122298571, Sport: ,Tennis, Time: ,Wed Dec 16 13:00:00 CET 2015, Time: ,Wed Dec 16 13:00:00 CET 2015, Event: ,Scott Clayton v Seong Chan Hong, Favorite: ,Scott Clayton, 8596404   size:13.74,Price: ,1.04,Seong Chan Hong, 10586501   size:13.74,Price: ,1.04,ok
1.122216082, Sport: ,Soccer, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,Ath Bilbao v Linense, Favorite: ,Ath Bilbao, 215903   size:2.67,Price: ,1.19,Linense, 3303612   size:6.43,Price: ,21.0,The Draw, 58805   size:6.21,Price: ,8.4,ok
1.122275252, Sport: ,Basketball, Time: ,Wed Dec 16 17:00:00 CET 2015, Time: ,Wed Dec 16 17:00:00 CET 2015, Event: ,Avtodor v Szolnoki Olaj, Favorite: ,Avtodor, 8801689   size:2.55,Price: ,1.16,Szolnoki Olaj, 5957089   size:2.0,Price: ,6.0,ok
1.122298574, Sport: ,Tennis, Time: ,Wed Dec 16 14:30:00 CET 2015, Time: ,Wed Dec 16 14:30:00 CET 2015, Event: ,Kaichi Uchida v Dominik Kellovsky, Favorite: ,Kaichi Uchida, 8957119   size:13.74,Price: ,1.04,Dominik Kellovsky, 8490627   size:13.74,Price: ,1.04,ok
1.122210534, Sport: ,Soccer, Time: ,Wed Dec 16 06:00:00 CET 2015, Time: ,Wed Dec 16 06:00:00 CET 2015, Event: ,UPHSD Altas (students) v Mapua Cardinals (stu), Favorite: ,UPHSD Altas (students), 10211359   size:10.99,Price: ,1.22,Mapua Cardinals (stu), 10585737   size:10.99,Price: ,1.22,The Draw, 58805   size:5.0,Price: ,3.1,x
1.122216080, Sport: ,Soccer, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,Estoril v Penafiel, Favorite: ,Estoril, 505980   size:7.92,Price: ,1.72,Penafiel, 505984   size:4.1,Price: ,5.2,The Draw, 58805   size:2.01,Price: ,3.95,ok
