1.119379531, Sport: ,Tennis, Time: ,Mon Jul 06 14:00:00 CEST 2015, Time: ,Mon Jul 06 14:00:00 CEST 2015, Event: ,Sharapova v Diyas, Favorite: ,Maria Sharapova, 2261745   size:79824.36,Price: ,1.08,Zarina Diyas, 4045175   size:281.43,Price: ,12.5,ok
1.119391294, Sport: ,Tennis, Time: ,Mon Jul 06 16:15:00 CEST 2015, Time: ,Mon Jul 06 16:15:00 CEST 2015, Event: ,Berdych v G Simon, Favorite: ,Tomas Berdych, 2256470   size:1144.42,Price: ,1.38,Gilles Simon, 2249345   size:63.21,Price: ,3.6,x
1.119340162, Sport: ,Soccer, Time: ,Mon Jul 06 22:00:00 CEST 2015, Time: ,Mon Jul 06 22:00:00 CEST 2015, Event: ,Zamalek v Ismaily, Favorite: ,Zamalek, 5174134   size:41.31,Price: ,1.6,The Draw, 58805   size:12.52,Price: ,4.1,Ismaily, 5170870   size:55.07,Price: ,6.4,ok
1.119271989, Sport: ,Soccer, Time: ,Mon Jul 06 18:00:00 CEST 2015, Time: ,Mon Jul 06 18:00:00 CEST 2015, Event: ,Nomme Kalju v Paide Linnameeskond, Favorite: ,Nomme Kalju, 4007449   size:38.4,Price: ,1.18,The Draw, 58805   size:15.85,Price: ,8.0,Paide Linnameeskond, 5407316   size:7.27,Price: ,15.5,ok
1.119341597, Sport: ,Basketball, Time: ,Mon Jul 06 21:00:00 CEST 2015, Time: ,Mon Jul 06 21:00:00 CEST 2015, Event: ,Orlando Blue v Oklahoma City, Favorite: ,Oklahoma City, 3363394   size:3.02,Price: ,1.02,ok
1.119391644, Sport: ,Basketball, Time: ,Mon Jul 06 16:15:00 CEST 2015, Time: ,Mon Jul 06 16:15:00 CEST 2015, Event: ,Turkey (W) v Czech Republic (W), Favorite: ,Turkey (W), 6469561   size:10.6,Price: ,1.29,Czech Republic (W), 6469566   size:7.75,Price: ,3.15,ok
1.119271623, Sport: ,Soccer, Time: ,Mon Jul 06 19:00:00 CEST 2015, Time: ,Mon Jul 06 19:00:00 CEST 2015, Event: ,Brann v Kristiansund, Favorite: ,Brann, 31317   size:4.11,Price: ,1.93,The Draw, 58805   size:176.9,Price: ,4.0,Kristiansund, 2440424   size:205.95,Price: ,4.2,ok
1.119388762, Sport: ,Tennis, Time: ,Mon Jul 06 15:30:00 CEST 2015, Time: ,Mon Jul 06 15:30:00 CEST 2015, Event: ,Mattek-Sands/Safarova v Gajdosova/Tomljanovic, Favorite: ,Mattek-Sands/Safarova, 9163485   size:3.4,Price: ,1.29,Gajdosova/Tomljanovic, 8189271   size:6.33,Price: ,3.15,ok
1.119391647, Sport: ,Basketball, Time: ,Mon Jul 06 18:30:00 CEST 2015, Time: ,Mon Jul 06 18:30:00 CEST 2015, Event: ,Slovak Republic (W) v Poland (W), Favorite: ,Poland (W), 6427244   size:5.78,Price: ,1.32,Slovak Republic (W), 6427245   size:7.47,Price: ,2.98,x
1.119272158, Sport: ,Soccer, Time: ,Mon Jul 06 19:00:00 CEST 2015, Time: ,Mon Jul 06 19:00:00 CEST 2015, Event: ,Stabaek II v Holmen, Favorite: ,Stabaek II, 5481293   size:5.04,Price: ,1.1,The Draw, 58805   size:12.6,Price: ,2.12,Holmen, 7207411   size:5.04,Price: ,2.2,ok
1.119271684, Sport: ,Soccer, Time: ,Mon Jul 06 19:00:00 CEST 2015, Time: ,Mon Jul 06 19:00:00 CEST 2015, Event: ,Honefoss v Sandnes Ulf, Favorite: ,Sandnes Ulf, 778909   size:81.39,Price: ,2.26,Honefoss, 572779   size:37.65,Price: ,3.5,The Draw, 58805   size:346.4,Price: ,3.6,ok
1.119272551, Sport: ,Soccer, Time: ,Mon Jul 06 17:30:00 CEST 2015, Time: ,Mon Jul 06 17:30:00 CEST 2015, Event: ,Lahti v SJK, Favorite: ,Lahti, 139506   size:55.66,Price: ,2.84,SJK, 5418845   size:108.8,Price: ,2.94,The Draw, 58805   size:1282.83,Price: ,3.2,ok
1.119383175, Sport: ,Tennis, Time: ,Mon Jul 06 15:30:00 CEST 2015, Time: ,Mon Jul 06 15:30:00 CEST 2015, Event: ,Kyrgios/Keys v Kubot/Hlavackova, Favorite: ,Kubot/Hlavackova, 9831283   size:5.78,Price: ,1.48,Kyrgios/Keys, 9184367   size:4.76,Price: ,2.36,ok
1.119383179, Sport: ,Tennis, Time: ,Mon Jul 06 18:00:00 CEST 2015, Time: ,Mon Jul 06 18:00:00 CEST 2015, Event: ,Venus/Olaru v Kontinen/Zheng, Favorite: ,Kontinen/Zheng, 9831784   size:2.81,Price: ,1.59,Venus/Olaru, 9791241   size:2.49,Price: ,2.5,x
1.119397585, Sport: ,Tennis, Time: ,Mon Jul 06 18:00:00 CEST 2015, Time: ,Mon Jul 06 18:00:00 CEST 2015, Event: ,Haviland v Whittington, Favorite: ,Andrew Whittington, 8172414   size:9.66,Price: ,1.3,Ryan Haviland, 9624224   size:7.49,Price: ,2.94,ok
1.119397612, Sport: ,Tennis, Time: ,Mon Jul 06 19:45:00 CEST 2015, Time: ,Mon Jul 06 19:45:00 CEST 2015, Event: ,Giron v Gosea, Favorite: ,Marcos Giron, 8230256   size:9.82,Price: ,1.54,Farris Fathi Gosea, 8980816   size:2.8,Price: ,2.22,ok
1.119397557, Sport: ,Tennis, Time: ,Mon Jul 06 18:00:00 CEST 2015, Time: ,Mon Jul 06 18:00:00 CEST 2015, Event: ,Meister v Escobedo, Favorite: ,Ernesto Escobedo, 8700174   size:2.75,Price: ,1.83,x
1.119398348, Sport: ,Tennis, Time: ,Mon Jul 06 17:30:00 CEST 2015, Time: ,Mon Jul 06 17:30:00 CEST 2015, Event: ,Giustino v Collarini, Favorite: ,Andrea Collarini, 8284716   size:56.02,Price: ,1.07,x
1.119272409, Sport: ,Soccer, Time: ,Mon Jul 06 17:30:00 CEST 2015, Time: ,Mon Jul 06 17:30:00 CEST 2015, Event: ,HJK Helsinki v HIFK, Favorite: ,HJK Helsinki, 6390   size:1327.52,Price: ,1.36,The Draw, 58805   size:74.57,Price: ,5.3,HIFK, 3847575   size:13.78,Price: ,11.5,x
1.119268966, Sport: ,Soccer, Time: ,Mon Jul 06 19:05:00 CEST 2015, Time: ,Mon Jul 06 19:05:00 CEST 2015, Event: ,Gefle v Hammarby, Favorite: ,Hammarby, 30679   size:7.28,Price: ,2.6,Gefle, 151470   size:402.56,Price: ,2.96,The Draw, 58805   size:4581.14,Price: ,3.5,x
1.119391653, Sport: ,Basketball, Time: ,Mon Jul 06 20:45:00 CEST 2015, Time: ,Mon Jul 06 20:45:00 CEST 2015, Event: ,Netherlands (W) v Italy (W), Favorite: ,Italy (W), 6427225   size:12.66,Price: ,1.01,x
1.119397636, Sport: ,Tennis, Time: ,Mon Jul 06 19:45:00 CEST 2015, Time: ,Mon Jul 06 19:45:00 CEST 2015, Event: ,Carter v Nevolo, Favorite: ,Dennis Nevolo, 8258597   size:70.34,Price: ,1.06,Andrew Carter, 7445659   size:62.04,Price: ,5.6,ok
1.119389665, Sport: ,Soccer, Time: ,Mon Jul 06 21:15:00 CEST 2015, Time: ,Mon Jul 06 21:15:00 CEST 2015, Event: ,Throttur Reykjavik (W) v Valur (W), Favorite: ,Valur (W), 5279490   size:2.57,Price: ,1.16,The Draw, 58805   size:2.08,Price: ,6.0,Throttur Reykjavik (W), 5306077   size:11.24,Price: ,8.6,ok
1.119383184, Sport: ,Tennis, Time: ,Mon Jul 06 18:00:00 CEST 2015, Time: ,Mon Jul 06 18:00:00 CEST 2015, Event: ,Cabal/Black v Hewitt/Dellacqua, Favorite: ,Cabal/Black, 9831787   size:2.52,Price: ,1.66,Hewitt/Dellacqua, 9778469   size:5.78,Price: ,2.06,ok
1.119272621, Sport: ,Soccer, Time: ,Mon Jul 06 20:00:00 CEST 2015, Time: ,Mon Jul 06 20:00:00 CEST 2015, Event: ,Austria U19 v France U19, Favorite: ,France U19, 459518   size:40.22,Price: ,1.86,The Draw, 58805   size:50.03,Price: ,3.85,Austria U19, 459515   size:35.91,Price: ,4.7,ok
1.119271575, Sport: ,Soccer, Time: ,Mon Jul 06 19:30:00 CEST 2015, Time: ,Mon Jul 06 19:30:00 CEST 2015, Event: ,Greece U19 v Ukraine U19, Favorite: ,Ukraine U19, 865348   size:82.04,Price: ,2.68,Greece U19, 1198449   size:51.05,Price: ,2.92,The Draw, 58805   size:93.18,Price: ,3.45,x
1.119383188, Sport: ,Tennis, Time: ,Mon Jul 06 18:00:00 CEST 2015, Time: ,Mon Jul 06 18:00:00 CEST 2015, Event: ,Mergea/Krajicek v Lindstedt/Medina Garrig, Favorite: ,Mergea/Krajicek, 9831826   size:88.93,Price: ,1.63,Lindstedt/Medina Garrig, 9778484   size:88.93,Price: ,2.08,x
1.119272045, Sport: ,Soccer, Time: ,Mon Jul 06 18:00:00 CEST 2015, Time: ,Mon Jul 06 18:00:00 CEST 2015, Event: ,Sillamae Kalev v Tulevik Viljandi, Favorite: ,Sillamae Kalev, 4837259   size:2.57,Price: ,1.25,The Draw, 58805   size:2.01,Price: ,6.2,Tulevik Viljandi, 6242675   size:2.81,Price: ,11.5,ok
1.119272691, Sport: ,Soccer, Time: ,Mon Jul 06 20:45:00 CEST 2015, Time: ,Mon Jul 06 20:45:00 CEST 2015, Event: ,Berwick v Dunfermline, Favorite: ,Dunfermline, 48812   size:24.35,Price: ,1.97,The Draw, 58805   size:7.38,Price: ,4.0,x
1.119341594, Sport: ,Basketball, Time: ,Mon Jul 06 19:00:00 CEST 2015, Time: ,Mon Jul 06 19:00:00 CEST 2015, Event: ,Indiana v Orlando White, Favorite: ,Orlando White, 9778099   size:3.02,Price: ,1.02,ok
1.119391656, Sport: ,Basketball, Time: ,Mon Jul 06 20:45:00 CEST 2015, Time: ,Mon Jul 06 20:45:00 CEST 2015, Event: ,Hungary (W) v Portugal (W), Favorite: ,Portugal (W), 6427227   size:9.16,Price: ,1.49,Hungary (W), 6427239   size:7.89,Price: ,2.38,x
