1.121665245, Sport: ,Basketball, Time: ,Sun Nov 08 06:00:00 CET 2015, Time: ,Sun Nov 08 06:00:00 CET 2015, Event: ,Changwon Sakers v Busan Sonicboom, Favorite: ,Busan Sonicboom, 8941900   size:280.22,Price: ,1.15,Changwon Sakers, 10276571   size:247.25,Price: ,1.17,ok
1.121665244, Sport: ,Basketball, Time: ,Sat Nov 07 19:00:00 CET 2015, Time: ,Sat Nov 07 19:00:00 CET 2015, Event: ,Subotica v Napredak Rubin, Favorite: ,Subotica, 9203833   size:2.55,Price: ,1.42,Napredak Rubin, 7735779   size:25.0,Price: ,3.0,ok
1.121579804, Sport: ,Soccer, Time: ,Sun Nov 08 05:00:00 CET 2015, Time: ,Sun Nov 08 05:00:00 CET 2015, Event: ,Jef Utd Chiba v Tokyo-V, Favorite: ,Jef Utd Chiba, 5021203   size:125.62,Price: ,2.28,Tokyo-V, 263080   size:78.62,Price: ,3.5,The Draw, 58805   size:8.96,Price: ,3.4,ok
1.121664169, Sport: ,Darts, Time: ,Sat Nov 07 22:00:00 CET 2015, Time: ,Sat Nov 07 22:00:00 CET 2015, Event: ,Adrian Lewis v Andy Fordham, Favorite: ,Adrian Lewis, 2271003   size:14529.4,Price: ,1.1,Andy Fordham, 8269536   size:2.25,Price: ,6.8,ok
1.121716379, Sport: ,Tennis, Time: ,Sun Nov 08 05:45:00 CET 2015, Time: ,Sun Nov 08 05:45:00 CET 2015, Event: ,Rungkat v Numajiri, Favorite: ,Christopher Rungkat, 7688190   size:4.25,Price: ,1.07,Keisuke Numajiri, 8997147   size:39.52,Price: ,8.2,ok
1.121546331, Sport: ,Soccer, Time: ,Sat Nov 07 19:30:00 CET 2015, Time: ,Sat Nov 07 19:30:00 CET 2015, Event: ,Verbroedering Geel v Seraing Utd, Favorite: ,Verbroedering Geel, 505724   size:52.17,Price: ,2.66,Seraing Utd, 8727584   size:16.44,Price: ,2.72,The Draw, 58805   size:67.64,Price: ,3.8,x
1.121554757, Sport: ,Soccer, Time: ,Sat Nov 07 18:15:00 CET 2015, Time: ,Sat Nov 07 18:15:00 CET 2015, Event: ,Port Talbot v Bangor City, Favorite: ,Bangor City, 198751   size:16.51,Price: ,2.46,Port Talbot, 3667308   size:15.1,Price: ,2.76,The Draw, 58805   size:12.85,Price: ,3.3,x
1.121624148, Sport: ,American Football, Time: ,Sun Nov 08 01:30:00 CET 2015, Time: ,Sun Nov 08 01:30:00 CET 2015, Event: ,Auburn Tigers @ Texas A&M Aggies, Favorite: ,Texas A&M Aggies, 7847000   size:2.78,Price: ,1.34,Auburn Tigers, 7693675   size:5.49,Price: ,3.45,x
1.121548075, Sport: ,Soccer, Time: ,Sun Nov 08 00:00:00 CET 2015, Time: ,Sun Nov 08 00:00:00 CET 2015, Event: ,CRB v Atletico GO, Favorite: ,CRB, 6368159   size:10.76,Price: ,2.0,Atletico Go, 5326988   size:18.63,Price: ,4.2,The Draw, 58805   size:22.13,Price: ,3.6,ok
1.121628988, Sport: ,Soccer, Time: ,Sun Nov 08 02:00:00 CET 2015, Time: ,Sun Nov 08 02:00:00 CET 2015, Event: ,Melgar v Deportivo Municipal, Favorite: ,Melgar, 5839079   size:14.59,Price: ,1.43,Deportivo Municipal, 7295377   size:10.99,Price: ,9.8,The Draw, 58805   size:5.31,Price: ,4.4,x
1.121628625, Sport: ,Soccer, Time: ,Sun Nov 08 03:06:00 CET 2015, Time: ,Sun Nov 08 03:06:00 CET 2015, Event: ,Pachuca v Leon, Favorite: ,Pachuca, 328954   size:309.02,Price: ,1.87,Leon, 4468457   size:250.55,Price: ,4.0,The Draw, 58805   size:46.75,Price: ,4.2,ok
1.121646273, Sport: ,Basketball, Time: ,Sat Nov 07 18:30:00 CET 2015, Time: ,Sat Nov 07 18:30:00 CET 2015, Event: ,Ratiopharm Ulm v Ludwigsburg, Favorite: ,Ratiopharm Ulm, 2114275   size:43.44,Price: ,1.51,Ludwigsburg, 689542   size:23.94,Price: ,2.74,x
1.121623298, Sport: ,American Football, Time: ,Sat Nov 07 18:00:00 CET 2015, Time: ,Sat Nov 07 18:00:00 CET 2015, Event: ,Vanderbilt Commodores @ Florida Gators, Favorite: ,Vanderbilt Commodores, 8023628   size:288.02,Price: ,1.01,Florida Gators, 7693007   size:290.27,Price: ,1.01,x
1.121624145, Sport: ,American Football, Time: ,Sun Nov 08 01:30:00 CET 2015, Time: ,Sun Nov 08 01:30:00 CET 2015, Event: ,Utah Utes @ Washington Huskies, Favorite: ,Washington Huskies, 8020004   size:2.55,Price: ,1.79,Utah Utes, 8912007   size:2.55,Price: ,2.1,x
1.121566720, Sport: ,Basketball, Time: ,Sun Nov 08 00:05:00 CET 2015, Time: ,Sun Nov 08 00:05:00 CET 2015, Event: ,Minnesota @ Chicago, Favorite: ,Chicago, 13117   size:3006.03,Price: ,1.22,Minnesota, 13118   size:219.76,Price: ,5.4,x
1.121646277, Sport: ,Basketball, Time: ,Sat Nov 07 18:30:00 CET 2015, Time: ,Sat Nov 07 18:30:00 CET 2015, Event: ,sOliver Wurzburg v Bayreuth, Favorite: ,sOliver Wurzburg, 10371127   size:365.1,Price: ,1.27,Bayreuth, 5002542   size:14.91,Price: ,4.4,ok
1.121547787, Sport: ,Soccer, Time: ,Sat Nov 07 18:00:00 CET 2015, Time: ,Sat Nov 07 18:00:00 CET 2015, Event: ,Oostende v Oud-Heverlee Leuven, Favorite: ,Oostende, 505717   size:596.32,Price: ,1.22,Oud-Heverlee Leuven, 1311877   size:26.14,Price: ,21.0,The Draw, 58805   size:81.35,Price: ,7.0,ok
1.121545125, Sport: ,Soccer, Time: ,Sat Nov 07 20:15:00 CET 2015, Time: ,Sat Nov 07 20:15:00 CET 2015, Event: ,Mallorca v Zaragoza, Favorite: ,Mallorca, 10542   size:28.28,Price: ,2.46,Zaragoza, 48798   size:3.2,Price: ,3.55,The Draw, 58805   size:90.86,Price: ,3.15,x
1.121624142, Sport: ,American Football, Time: ,Sun Nov 08 01:00:00 CET 2015, Time: ,Sun Nov 08 01:00:00 CET 2015, Event: ,Michigan State Spartans @ Nebraska Cornhuskers, Favorite: ,Michigan State Spartans, 7693287   size:2.55,Price: ,1.54,Nebraska Cornhuskers, 7774686   size:7.98,Price: ,2.6,x
1.121642231, Sport: ,Soccer, Time: ,Sat Nov 07 20:30:00 CET 2015, Time: ,Sat Nov 07 20:30:00 CET 2015, Event: ,Independiente Rivadavia v All Boys, Favorite: ,Independiente Rivadavia, 5333044   size:2.55,Price: ,2.44,All Boys, 4724521   size:7.55,Price: ,3.45,The Draw, 58805   size:94.14,Price: ,3.05,x
1.121544837, Sport: ,Soccer, Time: ,Sat Nov 07 18:00:00 CET 2015, Time: ,Sat Nov 07 18:00:00 CET 2015, Event: ,Ponferradina v Mirandes, Favorite: ,Mirandes, 565024   size:1711.4,Price: ,1.67,Ponferradina, 2028828   size:67.01,Price: ,6.6,The Draw, 58805   size:14.99,Price: ,3.8,x
1.121681045, Sport: ,Soccer, Time: ,Sat Nov 07 18:00:00 CET 2015, Time: ,Sat Nov 07 18:00:00 CET 2015, Event: ,Polonia Bytom v Radomiak Radom, Favorite: ,Polonia Bytom, 2486928   size:6.47,Price: ,1.03,Radomiak Radom, 1306561   size:6.47,Price: ,1.03,The Draw, 58805   size:2.94,Price: ,1.05,ok
1.121665253, Sport: ,Basketball, Time: ,Sat Nov 07 20:30:00 CET 2015, Time: ,Sat Nov 07 20:30:00 CET 2015, Event: ,Bristol v Glasgow, Favorite: ,Glasgow, 6719052   size:88.55,Price: ,1.87,Bristol, 8862088   size:2.55,Price: ,1.99,ok
1.121617858, Sport: ,Rugby Union, Time: ,Sat Nov 07 20:45:00 CET 2015, Time: ,Sat Nov 07 20:45:00 CET 2015, Event: ,Toulouse v Grenoble, Favorite: ,Toulouse, 52259   size:223.18,Price: ,1.13,Grenoble, 233950   size:3.21,Price: ,7.0,Draw, 246289   size:2.7,Price: ,29.0,ok
1.121545805, Sport: ,Soccer, Time: ,Sat Nov 07 18:30:00 CET 2015, Time: ,Sat Nov 07 18:30:00 CET 2015, Event: ,Sturm Graz v SV Ried, Favorite: ,Sturm Graz, 71085   size:383.74,Price: ,1.52,SV Ried, 872714   size:25.94,Price: ,7.0,The Draw, 58805   size:83.34,Price: ,4.5,ok
1.121617856, Sport: ,Rugby Union, Time: ,Sat Nov 07 18:30:00 CET 2015, Time: ,Sat Nov 07 18:30:00 CET 2015, Event: ,Pau v Agen, Favorite: ,Pau, 21370   size:64.45,Price: ,1.42,Agen, 690999   size:3.64,Price: ,3.5,Draw, 246289   size:2.8,Price: ,25.0,ok
1.121681391, Sport: ,Soccer, Time: ,Sat Nov 07 17:45:00 CET 2015, Time: ,Sat Nov 07 17:45:00 CET 2015, Event: ,Al Shabab (KUW) v Al Fahaheel, Favorite: ,Al Shabab (KUW), 10497263   size:2.2,Price: ,1.8,Al Fahaheel, 10372081   size:6.55,Price: ,4.0,The Draw, 58805   size:7.19,Price: ,3.65,x
1.121664135, Sport: ,Darts, Time: ,Sat Nov 07 21:00:00 CET 2015, Time: ,Sat Nov 07 21:00:00 CET 2015, Event: ,Michael Smith v Wayne Jones, Favorite: ,Michael Smith, 3066962   size:5.0,Price: ,1.41,Wayne Jones, 2414415   size:2.83,Price: ,3.2,ok
1.121664499, Sport: ,Basketball, Time: ,Sat Nov 07 18:00:00 CET 2015, Time: ,Sat Nov 07 18:00:00 CET 2015, Event: ,Rosa Radom v Dabrowa Gornicza, Favorite: ,Rosa Radom, 6703618   size:2.8,Price: ,1.02,Dabrowa Gornicza, 8889616   size:5.0,Price: ,5.4,ok
1.121621686, Sport: ,Mixed Martial Arts, Time: ,Sun Nov 08 04:00:00 CET 2015, Time: ,Sun Nov 08 04:00:00 CET 2015, Event: ,Oliveira v Hallmann, Favorite: ,Alex Oliveira, 9326408   size:12.77,Price: ,1.52,Piotr Hallmann, 7627715   size:5.0,Price: ,2.8,ok
1.121718527, Sport: ,Tennis, Time: ,Sat Nov 07 18:04:00 CET 2015, Time: ,Sat Nov 07 18:04:00 CET 2015, Event: ,M Jankovic v Jahn, Favorite: ,Miki Jankovic, 8750030   size:41.93,Price: ,1.03,Jeremy Jahn, 7234181   size:27.92,Price: ,1.05,ok
1.121546101, Sport: ,Soccer, Time: ,Sat Nov 07 20:00:00 CET 2015, Time: ,Sat Nov 07 20:00:00 CET 2015, Event: ,Deinze v Dessel Sport, Favorite: ,Deinze, 505713   size:4.17,Price: ,1.97,Dessel Sport, 6587029   size:16.81,Price: ,4.2,The Draw, 58805   size:96.42,Price: ,3.85,x
1.121582553, Sport: ,Soccer, Time: ,Sun Nov 08 06:30:00 CET 2015, Time: ,Sun Nov 08 06:30:00 CET 2015, Event: ,Shatin SA v Wanchai Sports Fed, Favorite: ,Shatin SA, 8889630   size:4.25,Price: ,1.07,Wanchai Sports Fed, 8856719   size:4.25,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,ok
1.121680989, Sport: ,Soccer, Time: ,Sat Nov 07 18:00:00 CET 2015, Time: ,Sat Nov 07 18:00:00 CET 2015, Event: ,Znicz Pruszkow v Okocimski Brzesko, Favorite: ,The Draw, 58805   size:22.59,Price: ,1.51,Znicz Pruszkow, 3199858   size:96.19,Price: ,2.64,Okocimski Brzesko, 4193202   size:235.85,Price: ,3.2,x
1.121572516, Sport: ,Basketball, Time: ,Sun Nov 08 02:35:00 CET 2015, Time: ,Sun Nov 08 02:35:00 CET 2015, Event: ,Brooklyn @ Milwaukee, Favorite: ,Milwaukee, 13115   size:3.22,Price: ,1.41,Brooklyn, 6758557   size:8.73,Price: ,3.35,ok
1.121624157, Sport: ,American Football, Time: ,Sun Nov 08 04:30:00 CET 2015, Time: ,Sun Nov 08 04:30:00 CET 2015, Event: ,Arizona Wildcats @ USC Trojans, Favorite: ,USC Trojans, 7693414   size:2.55,Price: ,1.08,Arizona Wildcats, 7772416   size:2.0,Price: ,9.8,ok
1.121621683, Sport: ,Mixed Martial Arts, Time: ,Sun Nov 08 04:00:00 CET 2015, Time: ,Sun Nov 08 04:00:00 CET 2015, Event: ,Birchak v Almeida, Favorite: ,Thomas Almeida, 8954524   size:465.48,Price: ,1.24,Anthony Birchak, 8800390   size:2.74,Price: ,4.5,ok
1.121624151, Sport: ,American Football, Time: ,Sun Nov 08 02:00:00 CET 2015, Time: ,Sun Nov 08 02:00:00 CET 2015, Event: ,LSU Tigers @ Alabama Crimson Tide, Favorite: ,Alabama Crimson Tide, 7781592   size:5.0,Price: ,1.34,LSU Tigers, 7781236   size:145.23,Price: ,3.55,ok
1.121548766, Sport: ,Soccer, Time: ,Sat Nov 07 22:30:00 CET 2015, Time: ,Sat Nov 07 22:30:00 CET 2015, Event: ,Corinthians v Coritiba, Favorite: ,Corinthians, 198136   size:932.14,Price: ,1.36,Coritiba, 198141   size:19.58,Price: ,13.0,The Draw, 58805   size:183.19,Price: ,5.1,ok
1.121652398, Sport: ,Soccer, Time: ,Sun Nov 08 00:00:00 CET 2015, Time: ,Sun Nov 08 00:00:00 CET 2015, Event: ,Sol de America (Par) v Guarani (Par), Favorite: ,Guarani (Par), 489163   size:4.29,Price: ,2.02,Sol de America (Par), 9329179   size:41.38,Price: ,3.6,The Draw, 58805   size:2.55,Price: ,3.9,ok
1.121624154, Sport: ,American Football, Time: ,Sun Nov 08 02:00:00 CET 2015, Time: ,Sun Nov 08 02:00:00 CET 2015, Event: ,Minnesota Golden Gopher @ Ohio State Buckeyes, Favorite: ,Ohio State Buckeyes, 7759418   size:1666.99,Price: ,1.06,Minnesota Golden Gopher, 10486671   size:35.72,Price: ,11.5,ok
1.121557472, Sport: ,Volleyball, Time: ,Sat Nov 07 20:00:00 CET 2015, Time: ,Sat Nov 07 20:00:00 CET 2015, Event: ,SVG Luneburge v United Volleys Rhein-Ma, Favorite: ,SVG Luneburge, 10410535   size:419.11,Price: ,1.03,United Volleys Rhein-Ma, 10322047   size:231.18,Price: ,1.03,x
1.121475929, Sport: ,Boxing, Time: ,Sun Nov 08 03:30:00 CET 2015, Time: ,Sun Nov 08 03:30:00 CET 2015, Event: ,Bradley Jr v Rios, Favorite: ,Timothy Bradley Jr, 9597810   size:33.0,Price: ,1.24,Brandon Rios, 4973788   size:15.41,Price: ,5.1,Draw, 31162   size:2.8,Price: ,40.0,ok
1.120207228, Sport: ,Mixed Martial Arts, Time: ,Sun Nov 08 04:00:00 CET 2015, Time: ,Sun Nov 08 04:00:00 CET 2015, Event: ,Belfort v Henderson, Favorite: ,Vitor Belfort, 4031646   size:213.03,Price: ,1.31,Dan Henderson, 3832562   size:175.02,Price: ,3.65,ok
1.121559652, Sport: ,Handball, Time: ,Sat Nov 07 19:00:00 CET 2015, Time: ,Sat Nov 07 19:00:00 CET 2015, Event: ,Luxembourg v Netherlands, Favorite: ,Netherlands, 626085   size:1466.15,Price: ,1.28,Luxembourg, 2261742   size:136.84,Price: ,4.0,Draw, 330157   size:41.05,Price: ,11.0,ok
1.121557471, Sport: ,Volleyball, Time: ,Sat Nov 07 19:30:00 CET 2015, Time: ,Sat Nov 07 19:30:00 CET 2015, Event: ,CV Mitteldeutschland v Coburg/Grub, Favorite: ,CV Mitteldeutschland, 7832176   size:310.79,Price: ,1.75,Coburg/Grub, 10410539   size:218.47,Price: ,2.18,x
1.121557597, Sport: ,Volleyball, Time: ,Sat Nov 07 20:30:00 CET 2015, Time: ,Sat Nov 07 20:30:00 CET 2015, Event: ,Gorgonzola Novara v L.J Volley Modena, Favorite: ,Gorgonzola Novara, 10368510   size:30.82,Price: ,1.01,Modena, 9100179   size:231.18,Price: ,1.04,ok
1.121557475, Sport: ,Volleyball, Time: ,Sat Nov 07 20:00:00 CET 2015, Time: ,Sat Nov 07 20:00:00 CET 2015, Event: ,TV Ingersoll Buehl v TV Rottenburg, Favorite: ,TV Rottenburg, 4488523   size:4.16,Price: ,1.02,TV Ingersoll Buehl, 10410538   size:2.55,Price: ,1.39,x
1.121557474, Sport: ,Volleyball, Time: ,Sat Nov 07 19:00:00 CET 2015, Time: ,Sat Nov 07 19:00:00 CET 2015, Event: ,TSV Herrsching v Powervolleys Dueren, Favorite: ,Powervolleys Dueren, 10410537   size:61.08,Price: ,1.4,TSV Herrsching, 8998664   size:2.55,Price: ,3.0,ok
1.121475921, Sport: ,Boxing, Time: ,Sun Nov 08 02:00:00 CET 2015, Time: ,Sun Nov 08 02:00:00 CET 2015, Event: ,Lomachenko v Koasicha, Favorite: ,Vasyl Lomachenko, 7788673   size:1397.21,Price: ,1.02,Romulo Koasicha, 8526422   size:87.97,Price: ,40.0,Draw, 31162   size:2.73,Price: ,80.0,ok
1.121475925, Sport: ,Boxing, Time: ,Sat Nov 07 21:00:00 CET 2015, Time: ,Sat Nov 07 21:00:00 CET 2015, Event: ,Cardle v Dodd, Favorite: ,Scott Cardle, 9497477   size:93.3,Price: ,1.29,Sean Dodd, 10297135   size:39.0,Price: ,4.5,Draw, 31162   size:6.0,Price: ,25.0,ok
1.121584724, Sport: ,Soccer, Time: ,Sun Nov 08 06:00:00 CET 2015, Time: ,Sun Nov 08 06:00:00 CET 2015, Event: ,Jeju Utd v Jeonbuk Motors, Favorite: ,Jeonbuk Motors, 2224159   size:180.41,Price: ,2.2,Jeju Utd, 5342583   size:106.58,Price: ,3.55,The Draw, 58805   size:2.55,Price: ,3.45,ok
1.121621696, Sport: ,Mixed Martial Arts, Time: ,Sun Nov 08 02:00:00 CET 2015, Time: ,Sun Nov 08 02:00:00 CET 2015, Event: ,Trujillo v Tibau, Favorite: ,Gleison Tibau, 3772394   size:2.71,Price: ,1.79,Abel Trujillo, 6581222   size:5.12,Price: ,2.14,ok
1.121582663, Sport: ,Soccer, Time: ,Sun Nov 08 06:30:00 CET 2015, Time: ,Sun Nov 08 06:30:00 CET 2015, Event: ,Metro Gallery v Kwai Tsing District FA, Favorite: ,Metro Gallery, 8287220   size:138.7,Price: ,1.06,Kwai Tsing District FA, 8288719   size:4.25,Price: ,1.07,The Draw, 58805   size:2.8,Price: ,1.25,x
1.121550858, Sport: ,Soccer, Time: ,Sat Nov 07 20:30:00 CET 2015, Time: ,Sat Nov 07 20:30:00 CET 2015, Event: ,Jagiellonia Bialystock v Piast Gliwice, Favorite: ,Jagiellonia Bialystock, 7391394   size:5.0,Price: ,2.44,Piast Gliwice, 3157365   size:188.86,Price: ,3.0,The Draw, 58805   size:23.95,Price: ,3.6,x
1.121716113, Sport: ,Tennis, Time: ,Sat Nov 07 18:45:00 CET 2015, Time: ,Sat Nov 07 18:45:00 CET 2015, Event: ,Berdych/Stepanek v Dodig/Melo, Favorite: ,Dodig/Melo, 6195133   size:3.61,Price: ,1.73,Berdych/Stepanek, 3735950   size:7.24,Price: ,2.3,ok
1.121621699, Sport: ,Mixed Martial Arts, Time: ,Sun Nov 08 02:00:00 CET 2015, Time: ,Sun Nov 08 02:00:00 CET 2015, Event: ,Cabral v Case, Favorite: ,Johnny Case, 8848341   size:5.48,Price: ,1.34,Yan Cabral, 7720960   size:2.72,Price: ,3.6,ok
1.121691063, Sport: ,Soccer, Time: ,Sat Nov 07 19:00:00 CET 2015, Time: ,Sat Nov 07 19:00:00 CET 2015, Event: ,Madureira v AA Portuguesa RJ, Favorite: ,Madureira, 1040277   size:138.7,Price: ,1.06,AA Portuguesa RJ, 9429209   size:138.7,Price: ,1.06,The Draw, 58805   size:38.46,Price: ,1.26,x
1.121590155, Sport: ,Soccer, Time: ,Sat Nov 07 18:20:00 CET 2015, Time: ,Sat Nov 07 18:20:00 CET 2015, Event: ,Zilina v Ruzomberok, Favorite: ,Zilina, 189806   size:280.2,Price: ,1.51,Ruzomberok, 52764   size:2.8,Price: ,7.2,The Draw, 58805   size:194.64,Price: ,4.3,ok
1.121628403, Sport: ,Soccer, Time: ,Sun Nov 08 04:00:00 CET 2015, Time: ,Sun Nov 08 04:00:00 CET 2015, Event: ,Dorados v Guadalajara, Favorite: ,Dorados, 6119455   size:295.75,Price: ,2.6,Guadalajara, 230909   size:24.61,Price: ,2.96,The Draw, 58805   size:180.43,Price: ,3.4,ok
