1.119637946, Sport: ,Soccer, Time: ,Sat Aug 01 01:30:00 CEST 2015, Time: ,Sat Aug 01 01:30:00 CEST 2015, Event: ,Jacksonville Armada v Minnesota Utd, Favorite: ,Minnesota Utd, 7533070   size:4.71,Price: ,2.58,Jacksonville Armada, 9212618   size:4.67,Price: ,2.68,The Draw, 58805   size:2.03,Price: ,3.35,x
1.119779806, Sport: ,Soccer, Time: ,Sat Aug 01 03:00:00 CEST 2015, Time: ,Sat Aug 01 03:00:00 CEST 2015, Event: ,Colorado Springs v Los Angeles Galaxy II, Favorite: ,Colorado Springs, 9587822   size:2.17,Price: ,2.3,Los Angeles Galaxy II, 8445651   size:9.87,Price: ,2.66,The Draw, 58805   size:4.0,Price: ,3.45,ok
1.119753977, Sport: ,Tennis, Time: ,Sat Aug 01 03:45:00 CEST 2015, Time: ,Sat Aug 01 03:45:00 CEST 2015, Event: ,Fish/Roddick v Butorac/Sitak, Favorite: ,Butorac/Sitak, 10079044   size:3.01,Price: ,1.66,Fish/Roddick, 5547960   size:2.27,Price: ,2.2,ok
1.119749481, Sport: ,Soccer, Time: ,Fri Jul 31 20:45:00 CEST 2015, Time: ,Fri Jul 31 20:45:00 CEST 2015, Event: ,Bournemouth v Cardiff, Favorite: ,Bournemouth, 1141   size:41.52,Price: ,1.87,The Draw, 58805   size:6.36,Price: ,3.8,Cardiff, 79343   size:538.37,Price: ,4.6,x
1.119698049, Sport: ,Baseball, Time: ,Sat Aug 01 01:10:00 CEST 2015, Time: ,Sat Aug 01 01:10:00 CEST 2015, Event: ,PIT @ CIN, Favorite: ,Pittsburgh (J Locke), 5810057   size:107.58,Price: ,1.79,Cincinnati (M Lorenzen), 9444109   size:43.44,Price: ,2.26,ok
1.119698129, Sport: ,Baseball, Time: ,Sat Aug 01 02:10:00 CEST 2015, Time: ,Sat Aug 01 02:10:00 CEST 2015, Event: ,ARI @ HOU, Favorite: ,Houston (S Feldman), 8431599   size:477.97,Price: ,1.69,Arizona (R De La Rosa), 9382117   size:226.64,Price: ,2.34,x
1.119753859, Sport: ,Tennis, Time: ,Sat Aug 01 02:00:00 CEST 2015, Time: ,Sat Aug 01 02:00:00 CEST 2015, Event: ,M Baghdatis v V Pospisil, Favorite: ,Marcos Baghdatis, 2256469   size:36.59,Price: ,1.82,Vasek Pospisil, 4903598   size:43.92,Price: ,2.2,ok
1.119641032, Sport: ,Soccer, Time: ,Fri Jul 31 21:00:00 CEST 2015, Time: ,Fri Jul 31 21:00:00 CEST 2015, Event: ,NK Zagreb v Dinamo Zagreb, Favorite: ,Dinamo Zagreb, 50344   size:48.68,Price: ,1.55,The Draw, 58805   size:35.19,Price: ,4.6,NK Zagreb, 189804   size:10.93,Price: ,6.8,ok
1.119701781, Sport: ,Soccer, Time: ,Sat Aug 01 00:00:00 CEST 2015, Time: ,Sat Aug 01 00:00:00 CEST 2015, Event: ,Lobos BUAP v San Luis, Favorite: ,Lobos BUAP, 6138085   size:5.0,Price: ,1.95,The Draw, 58805   size:14.32,Price: ,3.55,San Luis, 328915   size:3.49,Price: ,4.4,ok
1.119750032, Sport: ,Soccer, Time: ,Fri Jul 31 20:45:00 CEST 2015, Time: ,Fri Jul 31 20:45:00 CEST 2015, Event: ,Notts Co v Scunthorpe, Favorite: ,Notts Co, 486328   size:11.64,Price: ,2.6,Scunthorpe, 18566   size:23.25,Price: ,2.86,The Draw, 58805   size:19.0,Price: ,3.5,x
1.119634093, Sport: ,Soccer, Time: ,Fri Jul 31 20:45:00 CEST 2015, Time: ,Fri Jul 31 20:45:00 CEST 2015, Event: ,Falkirk v E Stirling, Favorite: ,Falkirk, 328049   size:900.0,Price: ,1.16,The Draw, 58805   size:49.21,Price: ,11.0,E Stirling, 729808   size:5.82,Price: ,17.5,ok
1.119784998, Sport: ,Baseball, Time: ,Sat Aug 01 02:10:00 CEST 2015, Time: ,Sat Aug 01 02:10:00 CEST 2015, Event: ,NYY @ CWS, Favorite: ,NY Yankees (N Eovaldi), 9389895   size:39.37,Price: ,1.87,Chicago White Sox (C Rodon), 9469946   size:266.0,Price: ,2.06,ok
1.119750191, Sport: ,Soccer, Time: ,Fri Jul 31 20:45:00 CEST 2015, Time: ,Fri Jul 31 20:45:00 CEST 2015, Event: ,Watford v Sevilla, Favorite: ,Sevilla, 44508   size:210.44,Price: ,2.36,Watford, 56301   size:71.72,Price: ,2.98,The Draw, 58805   size:26.13,Price: ,3.65,ok
1.119752053, Sport: ,Soccer, Time: ,Fri Jul 31 23:30:00 CEST 2015, Time: ,Fri Jul 31 23:30:00 CEST 2015, Event: ,Costa Rica U20 (W) v El Salvador U20 (W), Favorite: ,El Salvador U20 (W), 7103335   size:12.2,Price: ,1.07,The Draw, 58805   size:20.0,Price: ,1.5,x
1.119633673, Sport: ,Soccer, Time: ,Fri Jul 31 20:45:00 CEST 2015, Time: ,Fri Jul 31 20:45:00 CEST 2015, Event: ,Waterford v Cobh Ramblers, Favorite: ,Waterford, 364470   size:321.73,Price: ,2.18,The Draw, 58805   size:46.61,Price: ,3.4,Cobh Ramblers, 392220   size:312.0,Price: ,3.65,x
1.119633393, Sport: ,Soccer, Time: ,Fri Jul 31 20:45:00 CEST 2015, Time: ,Fri Jul 31 20:45:00 CEST 2015, Event: ,Drogheda v Shamrock Rovers, Favorite: ,Shamrock Rovers, 184325   size:9.51,Price: ,1.49,The Draw, 58805   size:134.04,Price: ,4.5,Drogheda, 184329   size:51.63,Price: ,9.2,ok
1.119784872, Sport: ,Tennis, Time: ,Fri Jul 31 21:45:00 CEST 2015, Time: ,Fri Jul 31 21:45:00 CEST 2015, Event: ,Isner v Berankis, Favorite: ,John Isner, 2474763   size:2290.29,Price: ,1.29,Ricardas Berankis, 2923248   size:1309.13,Price: ,4.3,ok
1.119744330, Sport: ,Soccer, Time: ,Fri Jul 31 23:00:00 CEST 2015, Time: ,Fri Jul 31 23:00:00 CEST 2015, Event: ,Atletico Rafaela v Aldosivi, Favorite: ,Atletico Rafaela, 476271   size:53.35,Price: ,2.38,The Draw, 58805   size:216.22,Price: ,3.3,Aldosivi, 5174666   size:127.05,Price: ,3.5,ok
1.119698017, Sport: ,Baseball, Time: ,Sat Aug 01 01:10:00 CEST 2015, Time: ,Sat Aug 01 01:10:00 CEST 2015, Event: ,WSH @ NYM, Favorite: ,NY Mets (M Harvey), 6551353   size:497.96,Price: ,1.83,Washington (G Gonzalez), 6292847   size:315.46,Price: ,2.08,ok
1.119639971, Sport: ,Soccer, Time: ,Sat Aug 01 04:30:00 CEST 2015, Time: ,Sat Aug 01 04:30:00 CEST 2015, Event: ,Tijuana v Dorados, Favorite: ,Tijuana, 5687741   size:5.0,Price: ,1.88,The Draw, 58805   size:4.56,Price: ,3.75,Dorados, 6119455   size:11.78,Price: ,4.7,x
1.119753952, Sport: ,Handball, Time: ,Fri Jul 31 23:00:00 CEST 2015, Time: ,Fri Jul 31 23:00:00 CEST 2015, Event: ,Egypt U21 v France U21, Favorite: ,France U21, 7437019   size:4.41,Price: ,1.44,Egypt U21, 7437034   size:5.9,Price: ,3.75,Draw, 330157   size:2.76,Price: ,8.8,ok
1.119784549, Sport: ,Soccer, Time: ,Fri Jul 31 21:00:00 CEST 2015, Time: ,Fri Jul 31 21:00:00 CEST 2015, Event: ,Bolton v Charlton, Favorite: ,Bolton, 48322   size:2.12,Price: ,2.4,Charlton, 48349   size:40.07,Price: ,3.15,The Draw, 58805   size:14.71,Price: ,3.5,x
1.119750442, Sport: ,Soccer, Time: ,Fri Jul 31 21:30:00 CEST 2015, Time: ,Fri Jul 31 21:30:00 CEST 2015, Event: ,La Roda v Villarreal B, Favorite: ,La Roda, 4923750   size:8.79,Price: ,2.48,Villarreal B, 2522842   size:3.86,Price: ,2.64,The Draw, 58805   size:6.5,Price: ,3.35,ok
1.119702009, Sport: ,Soccer, Time: ,Sat Aug 01 02:30:00 CEST 2015, Time: ,Sat Aug 01 02:30:00 CEST 2015, Event: ,Mineros de Zacatecas v FC Juarez, Favorite: ,Mineros de Zacatecas, 8692849   size:2.82,Price: ,1.76,The Draw, 58805   size:4.34,Price: ,3.5,FC Juarez, 10002706   size:3.74,Price: ,5.1,x
1.119727608, Sport: ,Soccer, Time: ,Sat Aug 01 01:15:00 CEST 2015, Time: ,Sat Aug 01 01:15:00 CEST 2015, Event: ,Nacional (Par) v Sportivo Luqueno, Favorite: ,Nacional (Par), 1370433   size:29.54,Price: ,2.56,Sportivo Luqueno, 2844791   size:5.0,Price: ,3.15,The Draw, 58805   size:61.97,Price: ,3.2,x
1.119554924, Sport: ,American Football, Time: ,Sat Aug 01 03:00:00 CEST 2015, Time: ,Sat Aug 01 03:00:00 CEST 2015, Event: ,Saskatchewan @ Edmonton, Favorite: ,Edmonton, 2014480   size:37.57,Price: ,1.2,Saskatchewan, 2026227   size:5.34,Price: ,5.0,ok
1.119633603, Sport: ,Soccer, Time: ,Fri Jul 31 20:45:00 CEST 2015, Time: ,Fri Jul 31 20:45:00 CEST 2015, Event: ,Cabinteely v UCD, Favorite: ,UCD, 184328   size:231.11,Price: ,1.35,The Draw, 58805   size:6.98,Price: ,5.6,Cabinteely, 9277557   size:3.25,Price: ,11.5,
1.119698065, Sport: ,Baseball, Time: ,Sat Aug 01 01:10:00 CEST 2015, Time: ,Sat Aug 01 01:10:00 CEST 2015, Event: ,SD @ MIA, Favorite: ,Miami (D Phelps), 9407815   size:269.0,Price: ,1.88,San Diego (I Kennedy), 7551799   size:500.0,Price: ,2.04,
1.119698145, Sport: ,Baseball, Time: ,Sat Aug 01 02:15:00 CEST 2015, Time: ,Sat Aug 01 02:15:00 CEST 2015, Event: ,COL @ STL, Favorite: ,St Louis (M Wacha), 7309496   size:471.0,Price: ,1.47,Colorado (K Kendrick), 9378789   size:38.85,Price: ,3.0,
1.119698177, Sport: ,Baseball, Time: ,Sat Aug 01 04:10:00 CEST 2015, Time: ,Sat Aug 01 04:10:00 CEST 2015, Event: ,LAA @ LAD, Favorite: ,LA Dodgers (C Kershaw), 3068257   size:336.96,Price: ,1.52,LA Angels (H Santiago), 8432634   size:349.25,Price: ,2.78,x
1.119699079, Sport: ,Basketball, Time: ,Sat Aug 01 02:30:00 CEST 2015, Time: ,Sat Aug 01 02:30:00 CEST 2015, Event: ,Los Angeles @ Chicago, Favorite: ,Chicago, 13117   size:2.49,Price: ,1.47,Los Angeles, 3213264   size:28.1,Price: ,2.92,
1.119717923, Sport: ,Soccer, Time: ,Sat Aug 01 03:00:00 CEST 2015, Time: ,Sat Aug 01 03:00:00 CEST 2015, Event: ,Cucuta Deportivo v Millonarios, Favorite: ,Millonarios, 900849   size:15.46,Price: ,2.54,The Draw, 58805   size:5.37,Price: ,3.1,Cucuta Deportivo, 2301978   size:133.76,Price: ,3.2,
1.119635374, Sport: ,Soccer, Time: ,Sat Aug 01 02:30:00 CEST 2015, Time: ,Sat Aug 01 02:30:00 CEST 2015, Event: ,ABC v Bahia, Favorite: ,Bahia, 198139   size:3.68,Price: ,2.8,abc, 3794139   size:3.64,Price: ,2.84,The Draw, 58805   size:205.31,Price: ,3.25,ok
1.119777610, Sport: ,Soccer, Time: ,Sat Aug 01 04:00:00 CEST 2015, Time: ,Sat Aug 01 04:00:00 CEST 2015, Event: ,Sporting San Miguel v San Francisco FC, Favorite: ,San Francisco FC, 3381777   size:10.9,Price: ,1.1,The Draw, 58805   size:10.9,Price: ,1.29,
1.119635192, Sport: ,Soccer, Time: ,Sat Aug 01 02:30:00 CEST 2015, Time: ,Sat Aug 01 02:30:00 CEST 2015, Event: ,Paysandu v Mogi Mirim, Favorite: ,Paysandu, 189951   size:4.02,Price: ,1.45,The Draw, 58805   size:44.06,Price: ,4.7,Mogi Mirim, 1039199   size:8.8,Price: ,9.4,
1.119780598, Sport: ,Soccer, Time: ,Sat Aug 01 03:00:00 CEST 2015, Time: ,Sat Aug 01 03:00:00 CEST 2015, Event: ,Nadroga FC v Ba FC, Favorite: ,Ba FC, 9419989   size:11.91,Price: ,1.08,The Draw, 58805   size:10.9,Price: ,1.29,ok
1.119740915, Sport: ,Soccer, Time: ,Sat Aug 01 02:00:00 CEST 2015, Time: ,Sat Aug 01 02:00:00 CEST 2015, Event: ,Central Cordoba v Chacarita, Favorite: ,Central Cordoba, 5628510   size:48.92,Price: ,2.46,The Draw, 58805   size:26.72,Price: ,3.15,Chacarita, 192084   size:3.97,Price: ,3.3,
1.119640256, Sport: ,Soccer, Time: ,Sat Aug 01 02:30:00 CEST 2015, Time: ,Sat Aug 01 02:30:00 CEST 2015, Event: ,Queretaro v Pachuca, Favorite: ,Queretaro, 328926   size:9.0,Price: ,2.36,Pachuca, 328954   size:95.0,Price: ,3.3,The Draw, 58805   size:109.63,Price: ,3.5,
1.119799734, Sport: ,Boxing, Time: ,Sat Aug 01 04:00:00 CEST 2015, Time: ,Sat Aug 01 04:00:00 CEST 2015, Event: ,Matthysse v Postol, Favorite: ,Lucas Matthysse, 5099848   size:4.58,Price: ,1.39,Viktor Postol, 8535982   size:2.13,Price: ,2.98,Draw, 31162   size:71.0,Price: ,21.0,
1.119743507, Sport: ,Soccer, Time: ,Sat Aug 01 02:10:00 CEST 2015, Time: ,Sat Aug 01 02:10:00 CEST 2015, Event: ,CA Temperley v Velez, Favorite: ,CA Temperley, 8742769   size:15.28,Price: ,2.7,The Draw, 58805   size:496.55,Price: ,3.05,Velez, 367589   size:148.43,Price: ,3.15,
