1.119598710, Sport: ,Tennis, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Savchuk v Barthel, Favorite: ,Mona Barthel, 5056975   size:189.14,Price: ,1.3,Olga Savchuk, 2263617   size:56.98,Price: ,4.0,ok
1.119578576, Sport: ,Tennis, Time: ,Wed Jul 22 11:00:00 CEST 2015, Time: ,Wed Jul 22 11:00:00 CEST 2015, Event: ,Cabal/Farah v Cluskey/Siljestrom, Favorite: ,Cabal/Farah, 6098095   size:6.85,Price: ,1.2,Cluskey/Siljestrom, 10016721   size:3.82,Price: ,3.85,ok
1.119598009, Sport: ,Soccer, Time: ,Wed Jul 22 10:00:00 CEST 2015, Time: ,Wed Jul 22 10:00:00 CEST 2015, Event: ,FK AS Trencin U19 v Vasas Budapest SC U19, Favorite: ,FK AS Trencin U19, 6789553   size:108.85,Price: ,1.5,Vasas Budapest SC U19, 10039019   size:2.54,Price: ,2.02,The Draw, 58805   size:95.05,Price: ,6.0,x
1.119514421, Sport: ,Soccer, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Tokushima v Oita, Favorite: ,Tokushima, 5026012   size:3.65,Price: ,2.84,Oita, 441089   size:25.91,Price: ,2.88,The Draw, 58805   size:12.93,Price: ,3.2,ok
1.119598769, Sport: ,Soccer, Time: ,Wed Jul 22 14:00:00 CEST 2015, Time: ,Wed Jul 22 14:00:00 CEST 2015, Event: ,Pattaya Utd v Chonburi, Favorite: ,Chonburi, 2899298   size:140.87,Price: ,1.06,The Draw, 58805   size:2.84,Price: ,1.25,x
1.119576239, Sport: ,Tennis, Time: ,Wed Jul 22 12:45:00 CEST 2015, Time: ,Wed Jul 22 12:45:00 CEST 2015, Event: ,Schwartzman v Istomin, Favorite: ,Diego Schwartzman, 8736474   size:225.85,Price: ,1.54,Denis Istomin, 2765780   size:102.49,Price: ,2.7,x
1.119596166, Sport: ,Tennis, Time: ,Wed Jul 22 11:00:00 CEST 2015, Time: ,Wed Jul 22 11:00:00 CEST 2015, Event: ,Delbonis v Dutra Silva, Favorite: ,Federico Delbonis, 6181532   size:653.14,Price: ,1.38,Rogerio Dutra Silva, 2301068   size:168.43,Price: ,3.35,ok
1.119611865, Sport: ,Soccer, Time: ,Wed Jul 22 13:45:00 CEST 2015, Time: ,Wed Jul 22 13:45:00 CEST 2015, Event: ,Loyola Meralco Sparks v Pachanga Diliman, Favorite: ,Loyola Meralco Sparks, 6378980   size:2.55,Price: ,1.15,The Draw, 58805   size:32.75,Price: ,6.4,Pachanga Diliman, 8924604   size:21.51,Price: ,9.8,ok
1.119605483, Sport: ,Tennis, Time: ,Wed Jul 22 12:30:00 CEST 2015, Time: ,Wed Jul 22 12:30:00 CEST 2015, Event: ,Satral v Calvin Hemery, Favorite: ,Calvin Hemery , 8284525   size:4.02,Price: ,1.59,Jan Satral, 8490613   size:2.73,Price: ,2.34,x
1.119575400, Sport: ,Tennis, Time: ,Wed Jul 22 13:00:00 CEST 2015, Time: ,Wed Jul 22 13:00:00 CEST 2015, Event: ,A Golubev v Nedovyesov, Favorite: ,Aleksandr Nedovyesov, 8188266   size:3.28,Price: ,1.85,Andrey Golubev, 2454785   size:3.18,Price: ,1.91,ok
1.119597897, Sport: ,Soccer, Time: ,Wed Jul 22 12:30:00 CEST 2015, Time: ,Wed Jul 22 12:30:00 CEST 2015, Event: ,AC Sparta Praha U19 v Olympic FC Brisbane U19, Favorite: ,AC Sparta Praha U19, 6533101   size:2.54,Price: ,1.17,The Draw, 58805   size:6.01,Price: ,4.9,Olympic FC Brisbane U19, 10038973   size:5.97,Price: ,5.1,ok
1.119598641, Sport: ,Soccer, Time: ,Wed Jul 22 13:00:00 CEST 2015, Time: ,Wed Jul 22 13:00:00 CEST 2015, Event: ,Bangkok Glass v Buriram Utd, Favorite: ,Buriram Utd, 7039295   size:25.0,Price: ,1.62,The Draw, 58805   size:2.55,Price: ,2.24,x
1.119585769, Sport: ,Tennis, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Beck/Paszek v Husarova/Siniakova, Favorite: ,Husarova/Siniakova, 10027021   size:4.7,Price: ,1.36,Beck/Paszek, 10027020   size:2.41,Price: ,3.0,x
1.119584977, Sport: ,Tennis, Time: ,Wed Jul 22 13:30:00 CEST 2015, Time: ,Wed Jul 22 13:30:00 CEST 2015, Event: ,Hlavackova/Pavlyuchenko v Beygelzimer/Ostapenko, Favorite: ,Beygelzimer/Ostapenko, 10025957   size:19.59,Price: ,1.07,Hlavackova/Pavlyuchenko, 10025956   size:9.79,Price: ,1.14,x
1.119602219, Sport: ,Soccer, Time: ,Wed Jul 22 11:30:00 CEST 2015, Time: ,Wed Jul 22 11:30:00 CEST 2015, Event: ,Tondela v Oliveirense, Favorite: ,Tondela, 4240339   size:4.36,Price: ,2.12,Oliveirense, 616886   size:7.83,Price: ,3.15,The Draw, 58805   size:6.98,Price: ,3.2,x
1.119584981, Sport: ,Tennis, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Chan/Melichar v Kalashnikova/Kichenok, Favorite: ,Kalashnikova/Kichenok, 10025955   size:2.54,Price: ,1.69,Chan/Melichar, 9752890   size:2.54,Price: ,2.12,x
1.119585412, Sport: ,Tennis, Time: ,Wed Jul 22 10:30:00 CEST 2015, Time: ,Wed Jul 22 10:30:00 CEST 2015, Event: ,Larsson v Voegele, Favorite: ,Johanna Larsson, 3220168   size:456.56,Price: ,1.47,Stefanie Voegele, 3622149   size:17.24,Price: ,3.0,ok
1.119513786, Sport: ,Soccer, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Ehime v Kanazawa, Favorite: ,Kanazawa, 9280258   size:67.86,Price: ,2.72,Ehime, 3455675   size:175.57,Price: ,3.0,The Draw, 58805   size:63.82,Price: ,3.15,x
1.119514636, Sport: ,Soccer, Time: ,Wed Jul 22 13:30:00 CEST 2015, Time: ,Wed Jul 22 13:30:00 CEST 2015, Event: ,Home Utd v Brunei DPMM FC, Favorite: ,Brunei DPMM FC, 6238894   size:2.34,Price: ,2.14,Home Utd, 4852330   size:4.09,Price: ,3.2,The Draw, 58805   size:21.56,Price: ,3.35,x
1.119514351, Sport: ,Soccer, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Tochigi SC v Kamatamare Sanuki, Favorite: ,Tochigi SC, 5945153   size:283.36,Price: ,2.3,The Draw, 58805   size:17.52,Price: ,3.3,Kamatamare Sanuki, 4233864   size:115.16,Price: ,3.65,ok
1.119611817, Sport: ,Tennis, Time: ,Wed Jul 22 13:30:00 CEST 2015, Time: ,Wed Jul 22 13:30:00 CEST 2015, Event: ,Beck v Allertova, Favorite: ,Denisa Allertova, 8679183   size:12.89,Price: ,1.85,Annika Beck, 4174996   size:12.23,Price: ,2.08,x
1.119514211, Sport: ,Soccer, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Nagasaki v Thespakusatsu Gunma, Favorite: ,Nagasaki, 7081211   size:26.89,Price: ,1.81,The Draw, 58805   size:8.05,Price: ,3.65,Thespakusatsu Gunma, 7078090   size:25.26,Price: ,5.1,ok
1.119578567, Sport: ,Tennis, Time: ,Wed Jul 22 13:00:00 CEST 2015, Time: ,Wed Jul 22 13:00:00 CEST 2015, Event: ,Monroe/Sitak v Cerretani/Paval, Favorite: ,Monroe/Sitak, 9363712   size:3.49,Price: ,1.43,Cerretani/Paval, 9609996   size:59.98,Price: ,2.58,ok
1.119594275, Sport: ,Tennis, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Errani v Sasnovich, Favorite: ,Sara Errani, 2309567   size:2972.33,Price: ,1.11,Aliaksandra Sasnovich, 7283310   size:37.48,Price: ,8.2,ok
1.119514070, Sport: ,Soccer, Time: ,Wed Jul 22 12:00:00 CEST 2015, Time: ,Wed Jul 22 12:00:00 CEST 2015, Event: ,Kyoto v Fukuoka, Favorite: ,Kyoto, 441085   size:286.1,Price: ,2.36,Fukuoka, 1405180   size:3.45,Price: ,3.35,The Draw, 58805   size:11.92,Price: ,3.4,x
1.119597728, Sport: ,Soccer, Time: ,Wed Jul 22 13:00:00 CEST 2015, Time: ,Wed Jul 22 13:00:00 CEST 2015, Event: ,Al Khartoum SC Sudan v KMKM FC, Favorite: ,KMKM FC, 10018933   size:140.87,Price: ,1.06,The Draw, 58805   size:2.84,Price: ,1.25,x
