1.121498875, Sport: ,Soccer, Time: ,Wed Oct 28 13:00:00 CET 2015, Time: ,Wed Oct 28 13:00:00 CET 2015, Event: ,D Belgrano (Res) v CA Atlanta (Res), Favorite: ,D Belgrano (Res), 10115829   size:4.14,Price: ,1.07,CA Atlanta (Res), 10050185   size:3.62,Price: ,6.0,The Draw, 58805   size:5.0,Price: ,2.9,x
1.121386799, Sport: ,Soccer, Time: ,Wed Oct 28 13:30:00 CET 2015, Time: ,Wed Oct 28 13:30:00 CET 2015, Event: ,Tiszaujvaros v Internationale CDFSE, Favorite: ,Tiszaujvaros, 6781401   size:7.55,Price: ,1.59,Internationale CDFSE, 10392878   size:7.55,Price: ,2.86,The Draw, 58805   size:15.05,Price: ,3.1,ok
1.121491553, Sport: ,Basketball, Time: ,Wed Oct 28 17:00:00 CET 2015, Time: ,Wed Oct 28 17:00:00 CET 2015, Event: ,Trabzonspor v Buducnost, Favorite: ,Trabzonspor, 5048068   size:2.55,Price: ,1.44,Buducnost, 266288   size:2.11,Price: ,3.0,ok
1.121469969, Sport: ,Tennis, Time: ,Wed Oct 28 12:00:00 CET 2015, Time: ,Wed Oct 28 12:00:00 CET 2015, Event: ,St Johnson v Klizan, Favorite: ,Steve Johnson, 4876706   size:161.34,Price: ,1.54,Martin Klizan, 2496035   size:64.0,Price: ,2.66,ok
1.121499396, Sport: ,Tennis, Time: ,Wed Oct 28 06:38:00 CET 2015, Time: ,Wed Oct 28 06:38:00 CET 2015, Event: ,J Ward v Vardhan, Favorite: ,James Ward, 2370329   size:10.2,Price: ,1.14,Vishnu Vardhan, 2742916   size:193.72,Price: ,2.1,ok
1.121386582, Sport: ,Soccer, Time: ,Wed Oct 28 13:30:00 CET 2015, Time: ,Wed Oct 28 13:30:00 CET 2015, Event: ,Szeged 2011 v Debrecen, Favorite: ,Szeged 2011, 5786814   size:3.22,Price: ,1.09,Debrecen, 46934   size:2.55,Price: ,1.52,The Draw, 58805   size:33.39,Price: ,1.3,x
1.121422546, Sport: ,Volleyball, Time: ,Wed Oct 28 09:00:00 CET 2015, Time: ,Wed Oct 28 09:00:00 CET 2015, Event: ,Hyundai Hillstate v IBK Altos, Favorite: ,IBK Altos, 10391692   size:164.89,Price: ,1.47,Hyundai Hillstate, 10391682   size:119.58,Price: ,2.16,x
1.121381053, Sport: ,Soccer, Time: ,Wed Oct 28 13:30:00 CET 2015, Time: ,Wed Oct 28 13:30:00 CET 2015, Event: ,Denizlispor v Kayseri Erciyesspor, Favorite: ,Denizlispor, 113123   size:3.2,Price: ,1.98,Kayseri Erciyesspor, 1191837   size:4.38,Price: ,3.85,The Draw, 58805   size:21.89,Price: ,3.35,x
1.121385078, Sport: ,Ice Hockey, Time: ,Wed Oct 28 14:00:00 CET 2015, Time: ,Wed Oct 28 14:00:00 CET 2015, Event: ,Avangard v Spartak, Favorite: ,Avangard, 2558172   size:19.0,Price: ,1.75,Spartak, 2773599   size:256.7,Price: ,4.1,Tie, 60104   size:65.04,Price: ,4.7,x
1.121500583, Sport: ,Tennis, Time: ,Wed Oct 28 17:00:00 CET 2015, Time: ,Wed Oct 28 17:00:00 CET 2015, Event: ,Tatishvili v Haas, Favorite: ,Anna Tatishvili, 2311979   size:5.89,Price: ,1.15,Barbara Haas, 6438801   size:5.27,Price: ,5.7,ok
1.121382124, Sport: ,Soccer, Time: ,Wed Oct 28 14:30:00 CET 2015, Time: ,Wed Oct 28 14:30:00 CET 2015, Event: ,Stechovice v SK Benesov, Favorite: ,Stechovice, 7589994   size:10.87,Price: ,1.1,SK Benesov, 8816291   size:5.49,Price: ,4.3,The Draw, 58805   size:5.09,Price: ,2.88,x
1.121380984, Sport: ,Soccer, Time: ,Wed Oct 28 14:30:00 CET 2015, Time: ,Wed Oct 28 14:30:00 CET 2015, Event: ,Mumbai City v NorthEast Utd FC, Favorite: ,Mumbai City, 8897745   size:14.82,Price: ,2.16,NorthEast Utd FC, 10360661   size:12.2,Price: ,4.0,The Draw, 58805   size:10.65,Price: ,3.3,ok
1.121382305, Sport: ,Soccer, Time: ,Wed Oct 28 10:15:00 CET 2015, Time: ,Wed Oct 28 10:15:00 CET 2015, Event: ,Pisek v Loko Vltavin, Favorite: ,Loko Vltavin, 5598523   size:2.81,Price: ,1.81,Pisek, 4940259   size:56.01,Price: ,3.15,The Draw, 58805   size:2.0,Price: ,3.7,x
1.121500626, Sport: ,Tennis, Time: ,Wed Oct 28 17:00:00 CET 2015, Time: ,Wed Oct 28 17:00:00 CET 2015, Event: ,Gonzalez v Glushko, Favorite: ,Julia Glushko, 5321877   size:2.55,Price: ,1.41,Montserrat Gonzalez, 8443246   size:7.39,Price: ,2.94,ok
1.121500606, Sport: ,Tennis, Time: ,Wed Oct 28 17:00:00 CET 2015, Time: ,Wed Oct 28 17:00:00 CET 2015, Event: ,Stewart v Min, Favorite: ,Grace Min, 6280340   size:3.37,Price: ,1.48,Katerina Stewart, 7584251   size:73.75,Price: ,2.6,x
1.121500609, Sport: ,Tennis, Time: ,Wed Oct 28 11:45:00 CET 2015, Time: ,Wed Oct 28 11:45:00 CET 2015, Event: ,Gigounon/Mertens v Myneni/Singh, Favorite: ,Myneni/Singh, 8274250   size:2.55,Price: ,1.32,Gigounon/Mertens, 10383943   size:2.55,Price: ,3.3,ok
1.121500785, Sport: ,Tennis, Time: ,Wed Oct 28 08:15:00 CET 2015, Time: ,Wed Oct 28 08:15:00 CET 2015, Event: ,Gigounon v Donskoy, Favorite: ,Evgeny Donskoy, 3391304   size:35.57,Price: ,1.17,Germain Gigounon, 8174343   size:11.61,Price: ,6.6,ok
1.121385092, Sport: ,Ice Hockey, Time: ,Wed Oct 28 14:30:00 CET 2015, Time: ,Wed Oct 28 14:30:00 CET 2015, Event: ,Sibir v Vladivostok, Favorite: ,Sibir, 2285014   size:72.0,Price: ,1.79,Vladivostok, 7597246   size:192.56,Price: ,4.0,Tie, 60104   size:55.37,Price: ,4.5,ok
1.121492141, Sport: ,Basketball, Time: ,Wed Oct 28 15:00:00 CET 2015, Time: ,Wed Oct 28 15:00:00 CET 2015, Event: ,Nadezhda (W) v Usk Praha (W), Favorite: ,Nadezhda (W), 5290907   size:2.55,Price: ,1.41,USK Praha (W), 10411629   size:2.55,Price: ,1.8,ok
1.121382250, Sport: ,Soccer, Time: ,Wed Oct 28 14:30:00 CET 2015, Time: ,Wed Oct 28 14:30:00 CET 2015, Event: ,Kolin v Banik Most, Favorite: ,Kolin, 4940252   size:94.88,Price: ,1.77,Banik Most, 4940270   size:3.4,Price: ,3.2,The Draw, 58805   size:3.38,Price: ,3.25,ok
1.121382195, Sport: ,Soccer, Time: ,Wed Oct 28 14:30:00 CET 2015, Time: ,Wed Oct 28 14:30:00 CET 2015, Event: ,Union 2013 v TJ Sokol Zapy, Favorite: ,Union 2013, 8761012   size:10.87,Price: ,1.1,TJ Sokol Zapy, 7304491   size:10.87,Price: ,1.1,The Draw, 58805   size:33.33,Price: ,1.3,ok
1.121385085, Sport: ,Ice Hockey, Time: ,Wed Oct 28 14:30:00 CET 2015, Time: ,Wed Oct 28 14:30:00 CET 2015, Event: ,Barys v SKA, Favorite: ,SKA, 2296808   size:78.11,Price: ,2.16,Barys, 3328562   size:70.72,Price: ,2.9,Tie, 60104   size:21.09,Price: ,4.5,x
1.121381140, Sport: ,Soccer, Time: ,Wed Oct 28 14:00:00 CET 2015, Time: ,Wed Oct 28 14:00:00 CET 2015, Event: ,Borcice v Zilina, Favorite: ,Zilina, 189806   size:2.55,Price: ,1.36,Borcice, 10221190   size:5.97,Price: ,5.5,The Draw, 58805   size:2.55,Price: ,4.7,ok
1.121381066, Sport: ,Soccer, Time: ,Wed Oct 28 15:00:00 CET 2015, Time: ,Wed Oct 28 15:00:00 CET 2015, Event: ,Giresunspor v Altinordu, Favorite: ,Altinordu, 5290988   size:16.0,Price: ,1.95,Giresunspor, 1341524   size:4.19,Price: ,3.0,The Draw, 58805   size:4.09,Price: ,3.2,x
1.121499430, Sport: ,Tennis, Time: ,Wed Oct 28 06:38:00 CET 2015, Time: ,Wed Oct 28 06:38:00 CET 2015, Event: ,Ramanathan v Menendez-Maceiras, Favorite: ,Adrian Menendez-Maceira, 9128710   size:170.56,Price: ,1.37,Ramkumar Ramanathan, 8173038   size:40.97,Price: ,3.1,ok
1.121499232, Sport: ,Tennis, Time: ,Wed Oct 28 10:30:00 CET 2015, Time: ,Wed Oct 28 10:30:00 CET 2015, Event: ,Flipkens v Pera, Favorite: ,Kristen Flipkens, 10463153   size:35.01,Price: ,1.19,Bernarda Pera, 8784983   size:5.27,Price: ,4.7,ok
1.121382014, Sport: ,Soccer, Time: ,Wed Oct 28 14:30:00 CET 2015, Time: ,Wed Oct 28 14:30:00 CET 2015, Event: ,Dobrovice v Tachov, Favorite: ,Dobrovice, 8761009   size:10.87,Price: ,1.1,Tachov, 4142626   size:4.89,Price: ,4.7,The Draw, 58805   size:11.59,Price: ,1.29,ok
1.121386878, Sport: ,Soccer, Time: ,Wed Oct 28 17:00:00 CET 2015, Time: ,Wed Oct 28 17:00:00 CET 2015, Event: ,Honved v Kozarmisleny, Favorite: ,Honved, 865345   size:2.55,Price: ,1.23,Kozarmisleny, 4182840   size:19.61,Price: ,8.6,The Draw, 58805   size:39.2,Price: ,4.4,x
1.121381959, Sport: ,Soccer, Time: ,Wed Oct 28 10:15:00 CET 2015, Time: ,Wed Oct 28 10:15:00 CET 2015, Event: ,Zizkov v FK MAS Taborsko II, Favorite: ,Zizkov, 50333   size:3.62,Price: ,1.61,FK MAS Taborsko II, 10153983   size:5.0,Price: ,2.0,The Draw, 58805   size:5.0,Price: ,3.5,ok
1.121500594, Sport: ,Tennis, Time: ,Wed Oct 28 17:00:00 CET 2015, Time: ,Wed Oct 28 17:00:00 CET 2015, Event: ,Frenkel v Zacarias, Favorite: ,Marcela Zacarias, 7083075   size:14.46,Price: ,1.61,Nicole Frenkel, 9442839   size:32.88,Price: ,2.4,x
