1.122275234, Sport: ,Basketball, Time: ,Wed Dec 16 19:00:00 CET 2015, Time: ,Wed Dec 16 19:00:00 CET 2015, Event: ,Buducnost v Steaua Bucharest, Favorite: ,Buducnost, 266288   size:68.65,Price: ,1.1,Steaua Bucharest, 10405445   size:15.99,Price: ,3.8,ok
1.122292278, Sport: ,Soccer, Time: ,Wed Dec 16 13:30:00 CET 2015, Time: ,Wed Dec 16 13:30:00 CET 2015, Event: ,Qarabag FK v FK Sumqayit, Favorite: ,Qarabag Fk, 10583858   size:30.48,Price: ,1.28,FK Sumqayit, 7547173   size:2.0,Price: ,11.5,The Draw, 58805   size:2.55,Price: ,5.8,x
1.122212121, Sport: ,Soccer, Time: ,Wed Dec 16 20:45:00 CET 2015, Time: ,Wed Dec 16 20:45:00 CET 2015, Event: ,Westerlo v Club Brugge, Favorite: ,Club Brugge, 10762   size:18.34,Price: ,1.46,Westerlo, 51406   size:124.31,Price: ,8.4,The Draw, 58805   size:167.68,Price: ,4.8,ok
1.122284777, Sport: ,Volleyball, Time: ,Wed Dec 16 17:30:00 CET 2015, Time: ,Wed Dec 16 17:30:00 CET 2015, Event: ,Marek Union-Ivkoni Dupn v Berlin RV, Favorite: ,Berlin RV, 6047186   size:2.55,Price: ,1.07,Marek Union-Ivkoni Dupn, 10444796   size:2.48,Price: ,3.0,ok
1.122204171, Sport: ,Basketball, Time: ,Thu Dec 17 02:00:00 CET 2015, Time: ,Thu Dec 17 02:00:00 CET 2015, Event: ,Nicholls State @ SMU, Favorite: ,SMU, 723285   size:42.89,Price: ,1.01,Nicholls State, 739710   size:2.74,Price: ,1.03,ok
1.122255718, Sport: ,Basketball, Time: ,Wed Dec 16 12:35:00 CET 2015, Time: ,Wed Dec 16 12:35:00 CET 2015, Event: ,Zhejiang Guangsha v Jiangsu Dragons, Favorite: ,Zhejiang Guangsha, 8926901   size:2.74,Price: ,1.03,Jiangsu Dragons, 8926904   size:2.74,Price: ,1.03,ok
1.122284773, Sport: ,Volleyball, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,Halkbank Ankara v VC Zenit-Kazan, Favorite: ,VC Zenit-Kazan, 10391836   size:3.78,Price: ,1.69,Halkbank Ankara, 2789396   size:5.0,Price: ,1.94,ok
1.122226631, Sport: ,Snooker, Time: ,Thu Dec 17 11:00:00 CET 2015, Time: ,Thu Dec 17 11:00:00 CET 2015, Event: ,Dominic Dale v Andy Hicks, Favorite: ,Dominic Dale, 2278875   size:2.55,Price: ,1.29,Andy Hicks, 2281451   size:2.55,Price: ,3.95,x
1.122226632, Sport: ,Snooker, Time: ,Thu Dec 17 11:00:00 CET 2015, Time: ,Thu Dec 17 11:00:00 CET 2015, Event: ,Thepchaiya Un Nooh v Steven Hallworth, Favorite: ,Thepchaiya Un Nooh, 4322596   size:2.55,Price: ,1.19,Steven Hallworth, 7597037   size:41.6,Price: ,4.3,x
1.122226633, Sport: ,Snooker, Time: ,Thu Dec 17 11:00:00 CET 2015, Time: ,Thu Dec 17 11:00:00 CET 2015, Event: ,Stephen Maguire v Chris Wakelin, Favorite: ,Stephen Maguire, 2278793   size:2.55,Price: ,1.28,Chris Wakelin, 7304578   size:5.94,Price: ,3.75,ok
1.122277065, Sport: ,Soccer, Time: ,Thu Dec 17 11:30:00 CET 2015, Time: ,Thu Dec 17 11:30:00 CET 2015, Event: ,Barcelona v Guangzhou FC, Favorite: ,Barcelona, 55270   size:38323.35,Price: ,1.12,Guangzhou FC, 5723376   size:75.83,Price: ,28.0,The Draw, 58805   size:52.35,Price: ,12.0,ok
1.122286839, Sport: ,Basketball, Time: ,Thu Dec 17 11:00:00 CET 2015, Time: ,Thu Dec 17 11:00:00 CET 2015, Event: ,Samsung Life Blue Minx v Woori Bank Hansae, Favorite: ,Samsung Life Blue Minx, 7894748   size:2.74,Price: ,1.03,Woori Bank Hansae, 5154535   size:2.74,Price: ,1.03,x
1.122254086, Sport: ,Soccer, Time: ,Wed Dec 16 12:00:00 CET 2015, Time: ,Wed Dec 16 12:00:00 CET 2015, Event: ,Bandirmaspor v Ahmed SK, Favorite: ,Bandirmaspor, 4985299   size:7.68,Price: ,2.14,Ahmed SK, 10292627   size:3.89,Price: ,3.95,The Draw, 58805   size:4.03,Price: ,3.4,x
1.122254088, Sport: ,Soccer, Time: ,Wed Dec 16 17:15:00 CET 2015, Time: ,Wed Dec 16 17:15:00 CET 2015, Event: ,Basaksehir v Sanliurfaspor, Favorite: ,Basaksehir, 10071088   size:274.43,Price: ,1.71,Sanliurfaspor, 2610482   size:3.66,Price: ,5.9,The Draw, 58805   size:47.98,Price: ,3.95,ok
1.122292166, Sport: ,Soccer, Time: ,Wed Dec 16 14:00:00 CET 2015, Time: ,Wed Dec 16 14:00:00 CET 2015, Event: ,Nestos Chrisoupolis FC v Eth Alexandroupoli, Favorite: ,Nestos Chrisoupolis FC, 10557275   size:6.57,Price: ,1.29,Eth Alexandroupoli, 10557299   size:2.0,Price: ,7.8,The Draw, 58805   size:2.55,Price: ,4.5,ok
1.122240003, Sport: ,Ice Hockey, Time: ,Wed Dec 16 17:30:00 CET 2015, Time: ,Wed Dec 16 17:30:00 CET 2015, Event: ,Tappara v Ilves, Favorite: ,Tappara, 66427   size:105.0,Price: ,2.22,Ilves, 66426   size:5.0,Price: ,3.0,Tie, 60104   size:5.0,Price: ,4.3,ok
1.122286286, Sport: ,Basketball, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,Nitra v Inter Bratislava , Favorite: ,Inter Bratislava, 6719594   size:2.74,Price: ,1.03,Nitra, 5942834   size:5.94,Price: ,1.15,ok
1.122286167, Sport: ,Basketball, Time: ,Wed Dec 16 20:30:00 CET 2015, Time: ,Wed Dec 16 20:30:00 CET 2015, Event: ,Prat Joventut v Castello, Favorite: ,Castello, 10370944   size:2.55,Price: ,1.24,Prat Joventut, 8832823   size:17.88,Price: ,3.5,x
1.122215862, Sport: ,Soccer, Time: ,Wed Dec 16 16:15:00 CET 2015, Time: ,Wed Dec 16 16:15:00 CET 2015, Event: ,Kallithea v Atromitos, Favorite: ,Atromitos, 1234639   size:10.85,Price: ,1.64,Kallithea, 264411   size:5.06,Price: ,7.6,The Draw, 58805   size:2.0,Price: ,3.7,ok
1.122212354, Sport: ,Soccer, Time: ,Wed Dec 16 20:45:00 CET 2015, Time: ,Wed Dec 16 20:45:00 CET 2015, Event: ,Juventus v Torino, Favorite: ,Juventus, 2423   size:529.35,Price: ,1.67,Torino, 44503   size:226.26,Price: ,7.0,The Draw, 58805   size:274.5,Price: ,3.8,ok
1.122291505, Sport: ,Soccer, Time: ,Thu Dec 17 00:00:00 CET 2015, Time: ,Thu Dec 17 00:00:00 CET 2015, Event: ,Five Islands FC v Empire FC, Favorite: ,Five Islands FC, 8870555   size:27.52,Price: ,1.1,Empire FC, 10454839   size:27.52,Price: ,1.1,The Draw, 58805   size:4.11,Price: ,3.05,x
1.122290779, Sport: ,Soccer, Time: ,Wed Dec 16 20:45:00 CET 2015, Time: ,Wed Dec 16 20:45:00 CET 2015, Event: ,Bradford PA v Lincoln, Favorite: ,Lincoln, 148737   size:110.6,Price: ,2.02,Bradford PA, 598919   size:9.51,Price: ,3.85,The Draw, 58805   size:226.08,Price: ,3.7,x
1.122248769, Sport: ,Soccer, Time: ,Wed Dec 16 13:00:00 CET 2015, Time: ,Wed Dec 16 13:00:00 CET 2015, Event: ,Tuzlaspor v Fenerbahce, Favorite: ,Fenerbahce, 46726   size:46.84,Price: ,1.89,Tuzlaspor, 8859740   size:28.54,Price: ,4.5,The Draw, 58805   size:68.62,Price: ,3.85,ok
1.122240008, Sport: ,Ice Hockey, Time: ,Wed Dec 16 17:30:00 CET 2015, Time: ,Wed Dec 16 17:30:00 CET 2015, Event: ,SaiPa v Sport, Favorite: ,SaiPa, 66264   size:7.12,Price: ,1.83,Sport, 275249   size:27.0,Price: ,3.85,Tie, 60104   size:103.14,Price: ,4.6,x
1.122284789, Sport: ,Volleyball, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,Vojvodina NS Seme Novi  v Modena Volley, Favorite: ,Modena Volley, 8152103   size:2.55,Price: ,1.06,Vojvodina NS Seme Novi , 10399406   size:19.96,Price: ,5.1,ok
1.122284786, Sport: ,Volleyball, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,VfB Friedrichshafen v Paris Volley, Favorite: ,Paris Volley, 2105805   size:5.99,Price: ,1.78,VfB Friedrichshafen, 2281578   size:10.8,Price: ,1.97,x
1.122292333, Sport: ,Soccer, Time: ,Wed Dec 16 18:00:00 CET 2015, Time: ,Wed Dec 16 18:00:00 CET 2015, Event: ,Qormi FC v Ghajnsielem FC, Favorite: ,Qormi FC, 6702687   size:23.75,Price: ,1.15,Ghajnsielem FC, 10630062   size:137.3,Price: ,9.2,The Draw, 58805   size:27.46,Price: ,7.4,ok
1.122294748, Sport: ,Handball, Time: ,Wed Dec 16 17:45:00 CET 2015, Time: ,Wed Dec 16 17:45:00 CET 2015, Event: ,Netherlands v France, Favorite: ,France, 620374   size:113.39,Price: ,1.95,Netherlands, 626085   size:15.0,Price: ,2.48,Draw, 330157   size:4.0,Price: ,8.6,x
1.122215652, Sport: ,Soccer, Time: ,Wed Dec 16 18:30:00 CET 2015, Time: ,Wed Dec 16 18:30:00 CET 2015, Event: ,Panegialios v Platanias, Favorite: ,Platanias, 4157191   size:14.47,Price: ,1.68,Panegialios, 9101532   size:57.73,Price: ,6.0,The Draw, 58805   size:2.55,Price: ,3.75,x
1.122291118, Sport: ,Soccer, Time: ,Wed Dec 16 16:00:00 CET 2015, Time: ,Wed Dec 16 16:00:00 CET 2015, Event: ,Deportivo Alaves II v CD Guadalajara, Favorite: ,CD Guadalajara, 2522816   size:3.68,Price: ,2.1,Deportivo Alaves II, 6929140   size:4.0,Price: ,3.4,The Draw, 58805   size:2.83,Price: ,3.3,x
1.122290944, Sport: ,Soccer, Time: ,Wed Dec 16 19:30:00 CET 2015, Time: ,Wed Dec 16 19:30:00 CET 2015, Event: ,CF Rayo Majadahonda v Real Union, Favorite: ,CF Rayo Majadahonda, 6929273   size:50.56,Price: ,1.16,Real Union, 247970   size:3.0,Price: ,1.68,The Draw, 58805   size:4.11,Price: ,3.1,ok
1.122211972, Sport: ,Soccer, Time: ,Wed Dec 16 20:00:00 CET 2015, Time: ,Wed Dec 16 20:00:00 CET 2015, Event: ,Slask Wroclaw v Zawisza Bydgoszcz, Favorite: ,Slask Wroclaw, 3143307   size:5.0,Price: ,1.86,Zawisza Bydgoszcz, 4936018   size:11.8,Price: ,4.6,The Draw, 58805   size:69.64,Price: ,3.75,x
1.122286214, Sport: ,Basketball, Time: ,Wed Dec 16 21:00:00 CET 2015, Time: ,Wed Dec 16 21:00:00 CET 2015, Event: ,Ourense v Huesca, Favorite: ,Ourense, 4661102   size:2.55,Price: ,1.41,Huesca, 5021019   size:13.67,Price: ,3.0,x
1.122286335, Sport: ,Basketball, Time: ,Wed Dec 16 17:00:00 CET 2015, Time: ,Wed Dec 16 17:00:00 CET 2015, Event: ,Kayseri (W) v Usk Praha (W), Favorite: ,USK Praha (W), 10411629   size:2.55,Price: ,1.72,Kayseri (W), 10411630   size:2.55,Price: ,2.2,x
1.122226660, Sport: ,Snooker, Time: ,Thu Dec 17 11:00:00 CET 2015, Time: ,Thu Dec 17 11:00:00 CET 2015, Event: ,Ken Doherty v Michael Georgiou, Favorite: ,Ken Doherty, 2278790   size:2.55,Price: ,1.54,Michael Georgiou, 3439628   size:5.94,Price: ,2.48,ok
1.122299651, Sport: ,Soccer, Time: ,Thu Dec 17 03:00:00 CET 2015, Time: ,Thu Dec 17 03:00:00 CET 2015, Event: ,LD Alajuelense v Limon, Favorite: ,LD Alajuelense, 1395935   size:2.55,Price: ,1.39,Limon, 7050467   size:6.19,Price: ,7.4,The Draw, 58805   size:14.62,Price: ,4.3,ok
1.122297230, Sport: ,Tennis, Time: ,Wed Dec 16 12:50:00 CET 2015, Time: ,Wed Dec 16 12:50:00 CET 2015, Event: ,Natalia Vikhlyantseva v Ipek Soylu, Favorite: ,Ipek Soylu, 8397938   size:19.4,Price: ,1.63,Natalia Vikhlyantseva, 9042370   size:2.55,Price: ,2.42,x
