1.121341379, Sport: ,Soccer, Time: ,Fri Nov 13 20:45:00 CET 2015, Time: ,Fri Nov 13 20:45:00 CET 2015, Event: ,Bosnia v Rep of Ireland, Favorite: ,Bosnia, 49387   size:6673.95,Price: ,1.93,Rep of Ireland, 133244   size:1456.66,Price: ,5.4,The Draw, 58805   size:9108.71,Price: ,3.3,x
1.121767053, Sport: ,Ice Hockey, Time: ,Fri Nov 13 19:45:00 CET 2015, Time: ,Fri Nov 13 19:45:00 CET 2015, Event: ,SCL Tigers v Davos, Favorite: ,Davos, 243249   size:3.59,Price: ,1.81,SCL Tigers, 243257   size:7.78,Price: ,3.55,Tie, 60104   size:5.0,Price: ,4.7,x
1.121748334, Sport: ,Ice Hockey, Time: ,Fri Nov 13 17:30:00 CET 2015, Time: ,Fri Nov 13 17:30:00 CET 2015, Event: ,SaiPa v Lukko, Favorite: ,SaiPa, 66264   size:104.99,Price: ,2.34,Lukko, 66603   size:233.14,Price: ,2.68,Tie, 60104   size:101.0,Price: ,4.1,x
1.121771157, Sport: ,Ice Hockey, Time: ,Fri Nov 13 17:00:00 CET 2015, Time: ,Fri Nov 13 17:00:00 CET 2015, Event: ,Kosice v Banska Bystrica, Favorite: ,Kosice, 2078586   size:53.57,Price: ,1.87,Banska Bystrica, 3315731   size:7.77,Price: ,3.5,Tie, 60104   size:64.74,Price: ,4.0,ok
1.121746553, Sport: ,Basketball, Time: ,Sat Nov 14 01:00:00 CET 2015, Time: ,Sat Nov 14 01:00:00 CET 2015, Event: ,Eastern Illinois @ Indiana, Favorite: ,Indiana, 13116   size:2.82,Price: ,1.02,Eastern Illinois, 718717   size:12.46,Price: ,4.4,ok
1.121769870, Sport: ,Soccer, Time: ,Fri Nov 13 17:30:00 CET 2015, Time: ,Fri Nov 13 17:30:00 CET 2015, Event: ,PFC Sharurspor v FK Zaqatala, Favorite: ,PFC Sharurspor, 10255115   size:79.67,Price: ,1.52,FK Zaqatala, 10516181   size:21.19,Price: ,2.94,The Draw, 58805   size:98.0,Price: ,2.94,x
1.121767051, Sport: ,Ice Hockey, Time: ,Fri Nov 13 19:45:00 CET 2015, Time: ,Fri Nov 13 19:45:00 CET 2015, Event: ,Biel v Fribourg Gotteron, Favorite: ,Biel, 3315685   size:8.8,Price: ,2.34,Fribourg Gotteron, 243252   size:2.58,Price: ,2.52,Tie, 60104   size:6.47,Price: ,4.2,x
1.121522339, Sport: ,Basketball, Time: ,Fri Nov 13 17:30:00 CET 2015, Time: ,Fri Nov 13 17:30:00 CET 2015, Event: ,Siauliai v Lietkabelis, Favorite: ,Siauliai, 647319   size:88.29,Price: ,1.48,Lietkabelis, 6214834   size:2.27,Price: ,2.86,ok
1.121643074, Sport: ,Ice Hockey, Time: ,Fri Nov 13 19:30:00 CET 2015, Time: ,Fri Nov 13 19:30:00 CET 2015, Event: ,Hamburg v Krefeld Pinguine, Favorite: ,Hamburg, 1031535   size:91.0,Price: ,1.62,Krefeld Pinguine, 233926   size:5.0,Price: ,4.3,Tie, 60104   size:35.69,Price: ,5.5,x
1.121757280, Sport: ,Soccer, Time: ,Fri Nov 13 17:00:00 CET 2015, Time: ,Fri Nov 13 17:00:00 CET 2015, Event: ,Ittihad Tanger v RSB Berkane, Favorite: ,Ittihad Tanger, 8717798   size:24.45,Price: ,2.38,RSB Berkane, 6666990   size:17.74,Price: ,4.0,The Draw, 58805   size:24.49,Price: ,2.96,ok
1.121640482, Sport: ,Ice Hockey, Time: ,Fri Nov 13 17:20:00 CET 2015, Time: ,Fri Nov 13 17:20:00 CET 2015, Event: ,Litvinov v Plzen, Favorite: ,Litvinov, 563270   size:140.4,Price: ,2.36,Plzen, 563267   size:2.42,Price: ,2.68,Tie, 60104   size:7.65,Price: ,4.0,x
1.121671239, Sport: ,Soccer, Time: ,Fri Nov 13 18:30:00 CET 2015, Time: ,Fri Nov 13 18:30:00 CET 2015, Event: ,Serbia U21 v Italy U21, Favorite: ,Serbia U21, 411127   size:83.93,Price: ,2.6,Italy U21, 123849   size:62.61,Price: ,2.98,The Draw, 58805   size:480.41,Price: ,3.4,x
1.121766769, Sport: ,Basketball, Time: ,Fri Nov 13 20:30:00 CET 2015, Time: ,Fri Nov 13 20:30:00 CET 2015, Event: ,Glasgow v Leicester, Favorite: ,Leicester, 2938536   size:4.92,Price: ,1.32,Glasgow, 6719052   size:38.24,Price: ,3.7,ok
1.121766802, Sport: ,Basketball, Time: ,Sat Nov 14 01:00:00 CET 2015, Time: ,Sat Nov 14 01:00:00 CET 2015, Event: ,Ferro Carril Oeste v San Lorenzo de Almagro, Favorite: ,San Lorenzo de Almagro, 10309838   size:18.63,Price: ,1.49,Ferro Carril Oeste, 10312212   size:59.68,Price: ,1.71,ok
1.121668052, Sport: ,Soccer, Time: ,Fri Nov 13 18:00:00 CET 2015, Time: ,Fri Nov 13 18:00:00 CET 2015, Event: ,Germany U21 v Azerbaijan U21, Favorite: ,Germany U21, 210028   size:38789.79,Price: ,1.03,Azerbaijan U21, 3938974   size:28.14,Price: ,130.0,The Draw, 58805   size:15.69,Price: ,34.0,ok
1.121766801, Sport: ,Basketball, Time: ,Sat Nov 14 01:30:00 CET 2015, Time: ,Sat Nov 14 01:30:00 CET 2015, Event: ,Atenas v San Martin, Favorite: ,San Martin, 8861781   size:64.2,Price: ,1.66,Atenas, 6719082   size:95.45,Price: ,1.74,ok
1.121769367, Sport: ,Soccer, Time: ,Fri Nov 13 20:30:00 CET 2015, Time: ,Fri Nov 13 20:30:00 CET 2015, Event: ,Gent (W) v KSK Heist (W), Favorite: ,Gent (W), 10397983   size:3.38,Price: ,1.48,KSK Heist (W), 10238295   size:6.13,Price: ,6.0,The Draw, 58805   size:4.9,Price: ,4.2,x
1.121766772, Sport: ,Basketball, Time: ,Fri Nov 13 20:30:00 CET 2015, Time: ,Fri Nov 13 20:30:00 CET 2015, Event: ,Newcastle v Sheffield, Favorite: ,Newcastle, 6719050   size:276.07,Price: ,1.16,Sheffield, 2938535   size:4.57,Price: ,6.0,ok
1.121766893, Sport: ,Basketball, Time: ,Fri Nov 13 18:00:00 CET 2015, Time: ,Fri Nov 13 18:00:00 CET 2015, Event: ,CSKA Moscow v Unicaja Malaga, Favorite: ,CSKA Moscow, 266272   size:1484.09,Price: ,1.14,Unicaja Malaga, 266279   size:27.02,Price: ,7.2,x
1.121771166, Sport: ,Ice Hockey, Time: ,Fri Nov 13 17:00:00 CET 2015, Time: ,Fri Nov 13 17:00:00 CET 2015, Event: ,Zvolen v Nitra, Favorite: ,Zvolen, 2078582   size:93.29,Price: ,2.06,Nitra, 2078603   size:152.12,Price: ,2.84,Tie, 60104   size:18.11,Price: ,4.9,x
1.121771320, Sport: ,Tennis, Time: ,Fri Nov 13 17:30:00 CET 2015, Time: ,Fri Nov 13 17:30:00 CET 2015, Event: ,Podlipnik-Castillo v Edmund, Favorite: ,Kyle Edmund, 5626817   size:336.51,Price: ,1.57,Hans Podlipnik-Castillo, 8461633   size:12.13,Price: ,2.62,ok
1.121666962, Sport: ,Soccer, Time: ,Fri Nov 13 20:30:00 CET 2015, Time: ,Fri Nov 13 20:30:00 CET 2015, Event: ,Czech Republic v Serbia, Favorite: ,Czech Republic, 29581   size:23.04,Price: ,2.5,Serbia, 412319   size:60.97,Price: ,3.25,The Draw, 58805   size:1785.7,Price: ,3.35,ok
1.121766771, Sport: ,Basketball, Time: ,Fri Nov 13 20:30:00 CET 2015, Time: ,Fri Nov 13 20:30:00 CET 2015, Event: ,London v Manchester, Favorite: ,London, 6719045   size:156.96,Price: ,1.27,Manchester, 6719049   size:8.35,Price: ,4.5,ok
1.121679740, Sport: ,Volleyball, Time: ,Fri Nov 13 18:00:00 CET 2015, Time: ,Fri Nov 13 18:00:00 CET 2015, Event: ,Bielsko-Biala v Luczniczka Bydgoszcz, Favorite: ,Luczniczka Bydgoszcz, 10442829   size:136.07,Price: ,1.01,Bielsko-Biala, 4292855   size:119.96,Price: ,1.62,ok
1.121810916, Sport: ,Tennis, Time: ,Sat Nov 14 01:15:00 CET 2015, Time: ,Sat Nov 14 01:15:00 CET 2015, Event: ,Tiafoe v Sandgren, Favorite: ,Frances Tiafoe, 9399490   size:14.79,Price: ,1.71,Tennys Sandgren, 6604266   size:5.0,Price: ,2.28,ok
1.121797418, Sport: ,Tennis, Time: ,Fri Nov 13 16:00:00 CET 2015, Time: ,Fri Nov 13 16:00:00 CET 2015, Event: ,Khachanov v A Mannarino, Favorite: ,Karen Khachanov, 7659623   size:206.08,Price: ,1.59,Adrian Mannarino, 3066621   size:222.48,Price: ,2.36,x
1.121640516, Sport: ,Ice Hockey, Time: ,Fri Nov 13 18:00:00 CET 2015, Time: ,Fri Nov 13 18:00:00 CET 2015, Event: ,Liberec v Mlada Boleslav, Favorite: ,Mlada Boleslav, 3327988   size:214.05,Price: ,1.33,Liberec, 563262   size:105.42,Price: ,1.67,Tie, 60104   size:18.11,Price: ,4.9,x
1.121640513, Sport: ,Ice Hockey, Time: ,Fri Nov 13 18:00:00 CET 2015, Time: ,Fri Nov 13 18:00:00 CET 2015, Event: ,Karlovy Vary v Pardubice, Favorite: ,Karlovy Vary, 1366079   size:2.92,Price: ,2.22,Pardubice, 563269   size:17.06,Price: ,2.84,Tie, 60104   size:20.78,Price: ,4.4,ok
1.121821593, Sport: ,Tennis, Time: ,Fri Nov 13 22:00:00 CET 2015, Time: ,Fri Nov 13 22:00:00 CET 2015, Event: ,Berlocq v Andreozzi, Favorite: ,Guido Andreozzi, 6603914   size:4.17,Price: ,1.08,Carlos Berlocq, 2283676   size:464.15,Price: ,1.42,x
1.121679903, Sport: ,Handball, Time: ,Fri Nov 13 19:45:00 CET 2015, Time: ,Fri Nov 13 19:45:00 CET 2015, Event: ,Aranas v Karlskrona, Favorite: ,Draw, 330157   size:18.0,Price: ,1.02,Aranas, 3343966   size:12.33,Price: ,1.79,Karlskrona, 10260449   size:3.81,Price: ,2.58,x
1.121753473, Sport: ,Ice Hockey, Time: ,Fri Nov 13 17:30:00 CET 2015, Time: ,Fri Nov 13 17:30:00 CET 2015, Event: ,RoKi v LeKi, Favorite: ,Leki, 4196564   size:147.84,Price: ,1.93,Roki, 4196540   size:35.65,Price: ,3.1,Tie, 60104   size:22.83,Price: ,4.5,ok
1.121643067, Sport: ,Ice Hockey, Time: ,Fri Nov 13 19:30:00 CET 2015, Time: ,Fri Nov 13 19:30:00 CET 2015, Event: ,ERC Ingolstadt v Iserlohn, Favorite: ,ERC Ingolstadt, 233927   size:65.25,Price: ,2.22,Iserlohn, 265130   size:15.64,Price: ,2.74,Tie, 60104   size:21.0,Price: ,4.8,x
1.121766931, Sport: ,Basketball, Time: ,Fri Nov 13 20:45:00 CET 2015, Time: ,Fri Nov 13 20:45:00 CET 2015, Event: ,Panathinaikos v Zalgiris, Favorite: ,Panathinaikos, 266270   size:240.14,Price: ,1.37,Zalgiris, 1305967   size:67.0,Price: ,3.3,ok
