1.119659337, Sport: ,Baseball, Time: ,Sat Jul 25 01:10:00 CEST 2015, Time: ,Sat Jul 25 01:10:00 CEST 2015, Event: ,LAD @ NYM, Favorite: ,NY Mets (J Niese), 3340416   size:108.12,Price: ,1.91,LA Dodgers (I Thomas), 10068237   size:694.63,Price: ,2.02,x
1.119608167, Sport: ,Soccer, Time: ,Sat Jul 25 02:30:00 CEST 2015, Time: ,Sat Jul 25 02:30:00 CEST 2015, Event: ,Deportivo Quito v El Nacional, Favorite: ,Deportivo Quito, 3209575   size:20.22,Price: ,2.8,El Nacional, 330234   size:76.21,Price: ,2.92,The Draw, 58805   size:2.55,Price: ,3.1,ok
1.119610343, Sport: ,Soccer, Time: ,Sat Jul 25 02:10:00 CEST 2015, Time: ,Sat Jul 25 02:10:00 CEST 2015, Event: ,Aldosivi v CA Temperley, Favorite: ,Aldosivi, 5174666   size:6.06,Price: ,2.18,The Draw, 58805   size:311.09,Price: ,3.2,CA Temperley, 8742769   size:171.3,Price: ,4.1,x
1.119631301, Sport: ,Tennis, Time: ,Fri Jul 24 23:45:00 CEST 2015, Time: ,Fri Jul 24 23:45:00 CEST 2015, Event: ,Roger-Vasselin/Stepanek v Demoliner/Menendez-Mace, Favorite: ,Roger-Vasselin/Stepanek, 10020246   size:2.55,Price: ,1.41,Demoliner/Menendez-Mace, 10020255   size:2.55,Price: ,2.9,ok
1.119535935, Sport: ,Soccer, Time: ,Sat Jul 25 02:05:00 CEST 2015, Time: ,Sat Jul 25 02:05:00 CEST 2015, Event: ,Benfica v Fiorentina, Favorite: ,Benfica, 48783   size:6.45,Price: ,2.16,Fiorentina, 676467   size:10.54,Price: ,3.55,The Draw, 58805   size:29.2,Price: ,3.8,x
1.119659253, Sport: ,Tennis, Time: ,Sat Jul 25 04:00:00 CEST 2015, Time: ,Sat Jul 25 04:00:00 CEST 2015, Event: ,Y Duan v J Lu, Favorite: ,Ying Ying Duan, 6604251   size:2.55,Price: ,1.34,Jing Jing Lu, 5021659   size:2.34,Price: ,3.4,x
1.119659893, Sport: ,Basketball, Time: ,Sat Jul 25 03:00:00 CEST 2015, Time: ,Sat Jul 25 03:00:00 CEST 2015, Event: ,Puerto Rico v Argentina, Favorite: ,Argentina, 208017   size:130.53,Price: ,1.3,Puerto Rico, 208003   size:3.49,Price: ,3.85,ok
1.119623546, Sport: ,Volleyball, Time: ,Sat Jul 25 00:10:00 CEST 2015, Time: ,Sat Jul 25 00:10:00 CEST 2015, Event: ,China (W) v Italy (W), Favorite: ,Italy (W), 5857946   size:273.3,Price: ,1.62,China (W), 7676900   size:179.3,Price: ,2.28,ok
1.119511234, Sport: ,Baseball, Time: ,Sat Jul 25 01:10:00 CEST 2015, Time: ,Sat Jul 25 01:10:00 CEST 2015, Event: ,CWS @ CLE, Favorite: ,Cleveland (C Kluber), 6555494   size:40.48,Price: ,1.64,Chicago White Sox (J Quintana), 6401579   size:26.34,Price: ,2.52,x
1.119511315, Sport: ,Baseball, Time: ,Sat Jul 25 04:10:00 CEST 2015, Time: ,Sat Jul 25 04:10:00 CEST 2015, Event: ,TOR @ SEA, Favorite: ,Seattle (F Hernandez), 1216734   size:336.76,Price: ,1.71,Toronto (D Hutchison), 6325405   size:29.83,Price: ,2.36,x
1.119624893, Sport: ,Soccer, Time: ,Sat Jul 25 01:15:00 CEST 2015, Time: ,Sat Jul 25 01:15:00 CEST 2015, Event: ,Olimpia v Nacional (Par), Favorite: ,Olimpia, 328699   size:6.72,Price: ,2.14,The Draw, 58805   size:12.53,Price: ,3.5,Nacional (Par), 1370433   size:2.37,Price: ,3.95,ok
1.119536378, Sport: ,Soccer, Time: ,Sat Jul 25 02:30:00 CEST 2015, Time: ,Sat Jul 25 02:30:00 CEST 2015, Event: ,Veracruz v Guadalajara, Favorite: ,Veracruz, 328922   size:7.22,Price: ,2.44,The Draw, 58805   size:45.26,Price: ,3.15,Guadalajara, 230909   size:4.22,Price: ,3.5,ok
1.119657323, Sport: ,Soccer, Time: ,Sat Jul 25 02:00:00 CEST 2015, Time: ,Sat Jul 25 02:00:00 CEST 2015, Event: ,Toronto FC II v Charleston Battery, Favorite: ,Charleston Battery, 3155353   size:2.55,Price: ,1.79,The Draw, 58805   size:4.95,Price: ,3.75,Toronto FC II, 5545098   size:3.16,Price: ,4.4,x
1.119658533, Sport: ,Soccer, Time: ,Sat Jul 25 02:00:00 CEST 2015, Time: ,Sat Jul 25 02:00:00 CEST 2015, Event: ,Imbabura SC v Dep Espoli Cayambe, Favorite: ,Imbabura SC, 8420043   size:5.0,Price: ,1.23,The Draw, 58805   size:2.17,Price: ,1.7,Dep Espoli Cayambe, 7260462   size:5.0,Price: ,1.86,x
1.119554906, Sport: ,American Football, Time: ,Sat Jul 25 01:00:00 CEST 2015, Time: ,Sat Jul 25 01:00:00 CEST 2015, Event: ,Calgary @ Ottawa, Favorite: ,Calgary, 2026163   size:2.55,Price: ,1.52,Ottawa, 8604244   size:4.35,Price: ,2.72,x
1.119631138, Sport: ,Boxing, Time: ,Fri Jul 24 23:00:00 CEST 2015, Time: ,Fri Jul 24 23:00:00 CEST 2015, Event: ,Buglioni v Castaneda, Favorite: ,Frank Buglioni, 8304021   size:33.81,Price: ,1.04,Fernando Castaneda, 10060868   size:28.33,Price: ,19.5,Draw, 31162   size:70.65,Price: ,22.0,ok
1.119658473, Sport: ,Tennis, Time: ,Sat Jul 25 02:00:00 CEST 2015, Time: ,Sat Jul 25 02:00:00 CEST 2015, Event: ,Millette v Foretz, Favorite: ,Stephanie Foretz, 9152710   size:4.55,Price: ,1.22,Charlotte Millette, 10067405   size:2.55,Price: ,4.7,ok
1.119675848, Sport: ,Soccer, Time: ,Sat Jul 25 02:35:00 CEST 2015, Time: ,Sat Jul 25 02:35:00 CEST 2015, Event: ,Mexico (W) v Canada (W), Favorite: ,Canada (W), 541840   size:18.43,Price: ,1.02,The Draw, 58805   size:2.82,Price: ,1.25,x
1.119600316, Sport: ,Handball, Time: ,Sat Jul 25 01:45:00 CEST 2015, Time: ,Sat Jul 25 01:45:00 CEST 2015, Event: ,Japan U21 v Norway U21, Favorite: ,Norway U21, 10026175   size:3.21,Price: ,1.56,Japan U21, 10026139   size:7.35,Price: ,3.45,Draw, 330157   size:71.22,Price: ,8.6,ok
1.119537971, Sport: ,Soccer, Time: ,Sat Jul 25 04:30:00 CEST 2015, Time: ,Sat Jul 25 04:30:00 CEST 2015, Event: ,Coras Tepic v Murcielagos FC, Favorite: ,Coras Tepic, 8692848   size:5.92,Price: ,1.89,The Draw, 58805   size:8.43,Price: ,3.2,Murcielagos FC, 9988672   size:2.55,Price: ,4.4,x
1.119511323, Sport: ,Baseball, Time: ,Sat Jul 25 04:15:00 CEST 2015, Time: ,Sat Jul 25 04:15:00 CEST 2015, Event: ,OAK @ SF, Favorite: ,San Francisco (J Peavy), 8735367   size:271.0,Price: ,1.84,Oakland (J Chavez), 8432625   size:303.0,Price: ,2.12,ok
1.119511226, Sport: ,Baseball, Time: ,Sat Jul 25 01:10:00 CEST 2015, Time: ,Sat Jul 25 01:10:00 CEST 2015, Event: ,BAL @ TB, Favorite: ,Tampa Bay (C Archer), 6457877   size:326.35,Price: ,1.65,Baltimore (C Tillman), 4079994   size:105.99,Price: ,2.46,ok
1.119537856, Sport: ,Soccer, Time: ,Sat Jul 25 03:30:00 CEST 2015, Time: ,Sat Jul 25 03:30:00 CEST 2015, Event: ,Venados FC v Mineros de Zacatecas, Favorite: ,Venados FC, 9988658   size:2.03,Price: ,2.46,The Draw, 58805   size:2.55,Price: ,2.58,Mineros de Zacatecas, 8692849   size:6.7,Price: ,2.94,x
1.119609561, Sport: ,Soccer, Time: ,Fri Jul 24 22:30:00 CEST 2015, Time: ,Fri Jul 24 22:30:00 CEST 2015, Event: ,UTC Cajamarca v Deportivo Municipal, Favorite: ,UTC Cajamarca, 7028659   size:296.58,Price: ,1.87,The Draw, 58805   size:154.7,Price: ,3.4,Deportivo Municipal, 7295377   size:18.27,Price: ,5.4,x
1.119624681, Sport: ,Soccer, Time: ,Fri Jul 24 23:00:00 CEST 2015, Time: ,Fri Jul 24 23:00:00 CEST 2015, Event: ,Libertad v Deportivo Santani, Favorite: ,Libertad, 328196   size:118.42,Price: ,1.67,The Draw, 58805   size:89.53,Price: ,4.1,Deportivo Santani, 7457440   size:25.99,Price: ,6.0,ok
1.119511218, Sport: ,Baseball, Time: ,Sat Jul 25 01:05:00 CEST 2015, Time: ,Sat Jul 25 01:05:00 CEST 2015, Event: ,WSH @ PIT, Favorite: ,Washington (M Scherzer), 9378791   size:137.34,Price: ,1.81,Pittsburgh (J Locke), 5810057   size:296.0,Price: ,2.18,x
1.119659202, Sport: ,Tennis, Time: ,Sat Jul 25 01:00:00 CEST 2015, Time: ,Sat Jul 25 01:00:00 CEST 2015, Event: ,T Ito v B Tomic, Favorite: ,Bernard Tomic, 3588868   size:1102.84,Price: ,1.3,Tatsuma Ito, 3374118   size:7.64,Price: ,4.1,ok
