1.121490030, Sport: ,Basketball, Time: ,Wed Oct 28 18:00:00 CET 2015, Time: ,Wed Oct 28 18:00:00 CET 2015, Event: ,AEK Athens v Nizhny Novgorod, Favorite: ,AEK Athens, 266282   size:75.0,Price: ,1.82,Nizhny Novgorod, 5877533   size:3.84,Price: ,2.0,ok
1.121498341, Sport: ,Soccer, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,CF Gava v EC Granollers, Favorite: ,CF Gava, 6581259   size:3.96,Price: ,2.28,EC Granollers, 10243276   size:8.24,Price: ,2.82,The Draw, 58805   size:2.75,Price: ,3.25,ok
1.121381288, Sport: ,Soccer, Time: ,Wed Oct 28 19:30:00 CET 2015, Time: ,Wed Oct 28 19:30:00 CET 2015, Event: ,Red Star Zurich v Koniz, Favorite: ,Koniz, 6802687   size:4.91,Price: ,2.12,Red Star Zurich, 10122605   size:6.71,Price: ,3.5,The Draw, 58805   size:2.8,Price: ,3.5,ok
1.121381365, Sport: ,Soccer, Time: ,Wed Oct 28 19:30:00 CET 2015, Time: ,Wed Oct 28 19:30:00 CET 2015, Event: ,Wettswil-Bonstetten v Thun, Favorite: ,Thun, 176184   size:17.2,Price: ,1.26,Wettswil-Bonstetten, 4976342   size:4.26,Price: ,8.6,The Draw, 58805   size:4.44,Price: ,6.0,ok
1.121395090, Sport: ,Ice Hockey, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Orebro v Malmo, Favorite: ,Orebro, 247111   size:54.91,Price: ,1.72,Malmo, 1021477   size:83.46,Price: ,4.1,Tie, 60104   size:94.0,Price: ,5.1,x
1.121511589, Sport: ,Basketball, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Gussing v Chalon Saone, Favorite: ,Chalon Saone, 1471819   size:44.84,Price: ,1.58,Gussing, 7036689   size:28.34,Price: ,2.5,ok
1.121380357, Sport: ,Soccer, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Freiburg v Augsburg, Favorite: ,Freiburg, 44520   size:242.64,Price: ,2.18,Augsburg, 498560   size:95.08,Price: ,3.6,The Draw, 58805   size:48.51,Price: ,3.7,x
1.121418894, Sport: ,Volleyball, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Dresdner SC v Fenerbahce Grundig, Favorite: ,Fenerbahce Universal Is, 10381421   size:18761.49,Price: ,1.02,Dresdner SC, 2779366   size:42.63,Price: ,9.8,ok
1.121379867, Sport: ,Soccer, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Viktoria Koln v Leverkusen, Favorite: ,Leverkusen, 44787   size:1902.66,Price: ,1.27,Viktoria Koln, 6542379   size:63.12,Price: ,13.5,The Draw, 58805   size:191.65,Price: ,6.6,ok
1.121492819, Sport: ,Basketball, Time: ,Wed Oct 28 18:00:00 CET 2015, Time: ,Wed Oct 28 18:00:00 CET 2015, Event: ,Piestanske Cajky (W) v Adana Aski Women, Favorite: ,Adana Aski Women, 10459023   size:322.6,Price: ,1.14,Piestanske Cajky (W), 10462196   size:20.07,Price: ,3.25,ok
1.121376794, Sport: ,Soccer, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Dortmund v Paderborn, Favorite: ,Dortmund, 44785   size:49435.0,Price: ,1.12,Paderborn, 208035   size:2.99,Price: ,28.0,The Draw, 58805   size:33.17,Price: ,12.5,ok
1.121488166, Sport: ,Handball, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Gummersbach v Flensburg Handewitt, Favorite: ,Flensburg Handewitt, 4506561   size:752.75,Price: ,1.12,Gummersbach, 2201945   size:71.61,Price: ,8.6,Draw, 330157   size:6.55,Price: ,15.5,ok
1.121488103, Sport: ,Handball, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,Hannover Burgdorf v Melsungen, Favorite: ,Melsungen, 2507299   size:3.63,Price: ,1.74,Hannover Burgdorf, 4551482   size:2.3,Price: ,2.74,Draw, 330157   size:46.03,Price: ,9.0,ok
1.121379989, Sport: ,Soccer, Time: ,Wed Oct 28 19:00:00 CET 2015, Time: ,Wed Oct 28 19:00:00 CET 2015, Event: ,SV Sandhausen v FC Heidenheim, Favorite: ,SV Sandhausen, 2047448   size:25.33,Price: ,2.74,FC Heidenheim, 3237590   size:108.0,Price: ,2.84,The Draw, 58805   size:216.52,Price: ,3.35,x
1.121381064, Sport: ,Soccer, Time: ,Wed Oct 28 18:30:00 CET 2015, Time: ,Wed Oct 28 18:30:00 CET 2015, Event: ,Gaziantep BB v Sanliurfaspor, Favorite: ,Gaziantep BB, 3292144   size:14.67,Price: ,2.5,Sanliurfaspor, 2610482   size:15.36,Price: ,3.2,The Draw, 58805   size:4.26,Price: ,3.25,x
1.121420435, Sport: ,Volleyball, Time: ,Wed Oct 28 19:30:00 CET 2015, Time: ,Wed Oct 28 19:30:00 CET 2015, Event: ,CV Mitteldeutschland v TV Rottenburg, Favorite: ,TV Rottenburg, 4488523   size:6.23,Price: ,1.36,CV Mitteldeutschland, 7832176   size:93.44,Price: ,3.3,x
