1.119940418, Sport: ,Snooker, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,King v K Wilson, Favorite: ,Mark King, 2278807   size:4.35,Price: ,1.83,Kyren Wilson, 5119461   size:8.47,Price: ,1.93,x
1.119940417, Sport: ,Snooker, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,Lines v Burnett, Favorite: ,Jamie Burnett, 2280126   size:16.7,Price: ,1.61,Peter Lines, 2279945   size:22.29,Price: ,2.38,ok
1.119848418, Sport: ,Soccer, Time: ,Sat Aug 08 22:15:00 CEST 2015, Time: ,Sat Aug 08 22:15:00 CEST 2015, Event: ,Jaguares de Cordoba v Junior, Favorite: ,Junior, 363629   size:5.98,Price: ,2.38,The Draw, 58805   size:9.0,Price: ,3.2,Jaguares de Cordoba, 7055314   size:9.0,Price: ,3.45,ok
1.119834528, Sport: ,Volleyball, Time: ,Sat Aug 08 20:30:00 CEST 2015, Time: ,Sat Aug 08 20:30:00 CEST 2015, Event: ,Croatia v Romania, Favorite: ,Croatia, 1183419   size:4.8,Price: ,1.47,Romania, 1206923   size:5.06,Price: ,2.8,ok
1.119927058, Sport: ,Soccer, Time: ,Sun Aug 09 02:00:00 CEST 2015, Time: ,Sun Aug 09 02:00:00 CEST 2015, Event: ,Mogi Mirim v ABC, Favorite: ,Mogi Mirim, 1039199   size:45.18,Price: ,2.56,abc, 3794139   size:24.45,Price: ,3.1,The Draw, 58805   size:2.38,Price: ,3.25,x
1.119851803, Sport: ,Soccer, Time: ,Sun Aug 09 02:00:00 CEST 2015, Time: ,Sun Aug 09 02:00:00 CEST 2015, Event: ,San Luis v Mineros de Zacatecas, Favorite: ,San Luis, 328915   size:7.56,Price: ,2.12,Mineros de Zacatecas, 8692849   size:2.14,Price: ,2.5,The Draw, 58805   size:16.27,Price: ,2.86,ok
1.119771142, Sport: ,Soccer, Time: ,Sat Aug 08 18:30:00 CEST 2015, Time: ,Sat Aug 08 18:30:00 CEST 2015, Event: ,Oleksandria v Stal Dniprod, Favorite: ,Oleksandria, 5618507   size:16.94,Price: ,2.08,The Draw, 58805   size:176.23,Price: ,3.5,Stal Dniprod, 4994305   size:11.8,Price: ,4.1,x
1.119940375, Sport: ,Tennis, Time: ,Sun Aug 09 00:45:00 CEST 2015, Time: ,Sun Aug 09 00:45:00 CEST 2015, Event: ,Griffith v Nielsen, Favorite: ,Frederik Nielsen, 2444574   size:70.62,Price: ,1.06,William Griffith, 8890420   size:61.98,Price: ,5.6,ok
1.119814654, Sport: ,Soccer, Time: ,Sat Aug 08 23:30:00 CEST 2015, Time: ,Sat Aug 08 23:30:00 CEST 2015, Event: ,River Plate (Ecu) v Deportivo Quito, Favorite: ,River Plate (Ecu), 9180231   size:14.95,Price: ,1.84,The Draw, 58805   size:3.67,Price: ,3.55,Deportivo Quito, 3209575   size:14.25,Price: ,5.0,ok
1.119905234, Sport: ,Soccer, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,Ituano v Gremio Barueri, Favorite: ,Gremio Barueri, 6368370   size:139.83,Price: ,1.06,The Draw, 58805   size:2.0,Price: ,1.27,x
1.119904020, Sport: ,Soccer, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,Corinthians U20 v Flamengo U20, Favorite: ,Flamengo U20, 6006854   size:139.83,Price: ,1.06,The Draw, 58805   size:2.0,Price: ,1.27,ok
1.119831638, Sport: ,Soccer, Time: ,Sat Aug 08 19:00:00 CEST 2015, Time: ,Sat Aug 08 19:00:00 CEST 2015, Event: ,Chrobry Glogow v Pogon Siedlce, Favorite: ,Chrobry Glogow, 5822815   size:2.39,Price: ,1.4,The Draw, 58805   size:7.64,Price: ,4.7,Pogon Siedlce, 7186877   size:9.09,Price: ,10.0,x
1.119938912, Sport: ,Tennis, Time: ,Sat Aug 08 19:00:00 CEST 2015, Time: ,Sat Aug 08 19:00:00 CEST 2015, Event: ,Dellacqua v Paszek, Favorite: ,Casey Dellacqua, 2256494   size:6.94,Price: ,1.44,Tamira Paszek, 2263715   size:23.03,Price: ,3.0,ok
1.119759081, Sport: ,Soccer, Time: ,Sat Aug 08 21:30:00 CEST 2015, Time: ,Sat Aug 08 21:30:00 CEST 2015, Event: ,Santa Cruz PE v Botafogo RJ, Favorite: ,Santa Cruz PE, 6132724   size:3.43,Price: ,2.5,Botafogo RJ, 786906   size:14.21,Price: ,3.25,The Draw, 58805   size:82.6,Price: ,3.35,ok
1.119930117, Sport: ,Soccer, Time: ,Sat Aug 08 22:00:00 CEST 2015, Time: ,Sat Aug 08 22:00:00 CEST 2015, Event: ,Carabobo FC v Deportivo Anzoategui, Favorite: ,Carabobo FC, 893607   size:66.91,Price: ,2.24,The Draw, 58805   size:7.87,Price: ,3.0,Deportivo Anzoategui, 3636185   size:10.61,Price: ,3.55,ok
1.119761046, Sport: ,Soccer, Time: ,Sat Aug 08 18:30:00 CEST 2015, Time: ,Sat Aug 08 18:30:00 CEST 2015, Event: ,SC Wiedenbruck v Fortuna Dusseldorf II, Favorite: ,SC Wiedenbruck, 4064040   size:9.83,Price: ,2.38,Fortuna Dusseldorf II, 5545121   size:3.05,Price: ,2.72,The Draw, 58805   size:9.11,Price: ,3.45,x
1.119940317, Sport: ,Tennis, Time: ,Sun Aug 09 01:00:00 CEST 2015, Time: ,Sun Aug 09 01:00:00 CEST 2015, Event: ,Svitolina v Kerber, Favorite: ,Angelique Kerber, 2411840   size:130.66,Price: ,1.38,Elina Svitolina, 6324464   size:29.6,Price: ,3.5,ok
1.119905515, Sport: ,Soccer, Time: ,Sun Aug 09 00:00:00 CEST 2015, Time: ,Sun Aug 09 00:00:00 CEST 2015, Event: ,Linense SP v Catanduvense, Favorite: ,Catanduvense, 6093115   size:141.14,Price: ,1.06,The Draw, 58805   size:2.0,Price: ,1.27,x
1.119939965, Sport: ,Tennis, Time: ,Sat Aug 08 21:30:00 CEST 2015, Time: ,Sat Aug 08 21:30:00 CEST 2015, Event: ,Hradecka v Kudryavtseva, Favorite: ,Lucie Hradecka, 2387876   size:606.08,Price: ,1.38,Alla Kudryavtseva, 2263696   size:201.82,Price: ,3.3,x
1.119838151, Sport: ,Baseball, Time: ,Sun Aug 09 01:10:00 CEST 2015, Time: ,Sun Aug 09 01:10:00 CEST 2015, Event: ,STL @ MIL, Favorite: ,St Louis (J Garcia), 3201713   size:326.0,Price: ,1.75,Milwaukee (W Peralta), 6636237   size:111.0,Price: ,2.24,ok
1.119863706, Sport: ,Soccer, Time: ,Sat Aug 08 21:30:00 CEST 2015, Time: ,Sat Aug 08 21:30:00 CEST 2015, Event: ,Valencia v Roma, Favorite: ,Valencia, 66183   size:2.29,Price: ,1.88,The Draw, 58805   size:33.33,Price: ,3.65,Roma, 56967   size:37.32,Price: ,4.6,x
1.119764394, Sport: ,Soccer, Time: ,Sat Aug 08 22:00:00 CEST 2015, Time: ,Sat Aug 08 22:00:00 CEST 2015, Event: ,Toronto FC v Kansas City, Favorite: ,Toronto FC, 2362969   size:36.23,Price: ,2.12,The Draw, 58805   size:267.5,Price: ,3.6,Kansas City, 171912   size:170.14,Price: ,3.85,x
1.119838159, Sport: ,Baseball, Time: ,Sun Aug 09 02:10:00 CEST 2015, Time: ,Sun Aug 09 02:10:00 CEST 2015, Event: ,CIN @ ARI, Favorite: ,Arizona (R Ray), 9458902   size:289.0,Price: ,1.72,Cincinnati (K Sampson), 10107604   size:293.88,Price: ,2.3,x
1.119909150, Sport: ,Soccer, Time: ,Sat Aug 08 19:00:00 CEST 2015, Time: ,Sat Aug 08 19:00:00 CEST 2015, Event: ,Sestao River v Mirandes, Favorite: ,Mirandes, 565024   size:11.64,Price: ,1.88,The Draw, 58805   size:7.55,Price: ,3.35,Sestao River, 7602486   size:8.87,Price: ,3.45,ok
1.119757585, Sport: ,Soccer, Time: ,Sat Aug 08 18:45:00 CEST 2015, Time: ,Sat Aug 08 18:45:00 CEST 2015, Event: ,Bray v Drogheda, Favorite: ,Bray, 184327   size:35.97,Price: ,2.5,The Draw, 58805   size:247.96,Price: ,3.25,ok
1.119909430, Sport: ,Soccer, Time: ,Sat Aug 08 21:00:00 CEST 2015, Time: ,Sat Aug 08 21:00:00 CEST 2015, Event: ,UD Rotena v College Europa, Favorite: ,College Europa, 8654193   size:183.68,Price: ,2.2,UD Rotena, 6502553   size:103.84,Price: ,2.36,The Draw, 58805   size:57.47,Price: ,3.5,x
1.119756255, Sport: ,Soccer, Time: ,Sat Aug 08 19:00:00 CEST 2015, Time: ,Sat Aug 08 19:00:00 CEST 2015, Event: ,Istra v Inter Zapresic, Favorite: ,Istra, 4057076   size:20.19,Price: ,1.85,The Draw, 58805   size:25.42,Price: ,3.75,Inter Zapresic, 729701   size:8.8,Price: ,4.5,x
1.119849285, Sport: ,Soccer, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,Petrolul Ploiesti v Pandurii, Favorite: ,Pandurii, 1556995   size:26.76,Price: ,2.64,Petrolul Ploiesti, 3417863   size:70.2,Price: ,3.0,The Draw, 58805   size:12.88,Price: ,3.15,x
1.119907402, Sport: ,Soccer, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,AE Prat v Cornella, Favorite: ,Cornella, 8792394   size:139.83,Price: ,1.06,The Draw, 58805   size:2.0,Price: ,1.27,x
1.119905346, Sport: ,Soccer, Time: ,Sat Aug 08 21:00:00 CEST 2015, Time: ,Sat Aug 08 21:00:00 CEST 2015, Event: ,Vila Nova v Fortaleza, Favorite: ,Vila Nova, 376829   size:2.44,Price: ,2.04,The Draw, 58805   size:14.45,Price: ,2.54,x
1.119760123, Sport: ,Soccer, Time: ,Sat Aug 08 19:45:00 CEST 2015, Time: ,Sat Aug 08 19:45:00 CEST 2015, Event: ,Roda JC v Heracles, Favorite: ,Roda JC, 50331   size:111.95,Price: ,2.34,Heracles, 419132   size:412.7,Price: ,3.15,The Draw, 58805   size:55.6,Price: ,3.8,ok
1.119894688, Sport: ,Soccer, Time: ,Sat Aug 08 20:15:00 CEST 2015, Time: ,Sat Aug 08 20:15:00 CEST 2015, Event: ,Bidvest Wits v Ajax Cape Town, Favorite: ,Bidvest Wits, 6766040   size:2.0,Price: ,1.87,The Draw, 58805   size:27.58,Price: ,3.35,Ajax Cape Town, 370196   size:11.22,Price: ,4.8,ok
1.119838143, Sport: ,Baseball, Time: ,Sun Aug 09 01:10:00 CEST 2015, Time: ,Sun Aug 09 01:10:00 CEST 2015, Event: ,MIN @ CLE, Favorite: ,Cleveland (T Bauer), 7184184   size:298.0,Price: ,1.79,Minnesota (E Santana), 9844428   size:418.65,Price: ,2.18,ok
1.119905627, Sport: ,Soccer, Time: ,Sat Aug 08 21:00:00 CEST 2015, Time: ,Sat Aug 08 21:00:00 CEST 2015, Event: ,Botafogo SP v Villa Nova, Favorite: ,Villa Nova, 4500378   size:141.14,Price: ,1.06,The Draw, 58805   size:2.0,Price: ,1.27,x
1.119938762, Sport: ,Snooker, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,Gilbert v Brecel, Favorite: ,David Gilbert, 2293307   size:2.55,Price: ,1.95,Luca Brecel, 5073722   size:12.0,Price: ,1.99,x
1.119938767, Sport: ,Snooker, Time: ,Sat Aug 08 20:00:00 CEST 2015, Time: ,Sat Aug 08 20:00:00 CEST 2015, Event: ,Pengfei v Stevens, Favorite: ,Matthew Stevens, 2278788   size:251.36,Price: ,1.57,Tian Pengfei, 2584430   size:5.43,Price: ,2.48,x
1.119756815, Sport: ,Soccer, Time: ,Sat Aug 08 20:30:00 CEST 2015, Time: ,Sat Aug 08 20:30:00 CEST 2015, Event: ,Holstein Kiel v Stuttgart, Favorite: ,Stuttgart, 44519   size:116.92,Price: ,1.61,The Draw, 58805   size:5.0,Price: ,4.3,Holstein Kiel, 247830   size:25.7,Price: ,6.2,ok
1.119938921, Sport: ,Tennis, Time: ,Sat Aug 08 21:30:00 CEST 2015, Time: ,Sat Aug 08 21:30:00 CEST 2015, Event: ,Barthel v S Peer, Favorite: ,Mona Barthel, 5056975   size:6.31,Price: ,1.38,Shahar Peer, 2248472   size:5.56,Price: ,3.4,ok
1.119757515, Sport: ,Soccer, Time: ,Sat Aug 08 19:30:00 CEST 2015, Time: ,Sat Aug 08 19:30:00 CEST 2015, Event: ,Limerick v Bohemians, Favorite: ,Bohemians, 3814   size:656.29,Price: ,2.2,Limerick, 385757   size:126.09,Price: ,3.5,The Draw, 58805   size:125.33,Price: ,3.65,x
1.119908170, Sport: ,Soccer, Time: ,Sat Aug 08 19:00:00 CEST 2015, Time: ,Sat Aug 08 19:00:00 CEST 2015, Event: ,Estoril v RSB Berkane, Favorite: ,RSB Berkane, 6666990   size:23.31,Price: ,1.02,Estoril, 505980   size:2.2,Price: ,1.57,The Draw, 58805   size:2.6,Price: ,3.3,x
1.119940150, Sport: ,Tennis, Time: ,Sat Aug 08 21:15:00 CEST 2015, Time: ,Sat Aug 08 21:15:00 CEST 2015, Event: ,Marchenko v Duckworth, Favorite: ,James Duckworth, 6064287   size:5.39,Price: ,1.6,Illya Marchenko, 3691700   size:2.55,Price: ,2.4,ok
1.119832283, Sport: ,Soccer, Time: ,Sat Aug 08 18:30:00 CEST 2015, Time: ,Sat Aug 08 18:30:00 CEST 2015, Event: ,Domzale v Rudar, Favorite: ,Domzale, 503208   size:247.38,Price: ,1.44,The Draw, 58805   size:8.3,Price: ,4.4,Rudar, 2143882   size:4.45,Price: ,7.8,x
1.119904932, Sport: ,Soccer, Time: ,Sat Aug 08 21:00:00 CEST 2015, Time: ,Sat Aug 08 21:00:00 CEST 2015, Event: ,Sport Boys (Bol) v Club Petrolero, Favorite: ,Sport Boys (Bol), 7587365   size:33.65,Price: ,1.92,The Draw, 58805   size:12.23,Price: ,3.5,Club Petrolero, 8764586   size:2.82,Price: ,4.2,ok
1.119927634, Sport: ,Soccer, Time: ,Sun Aug 09 01:00:00 CEST 2015, Time: ,Sun Aug 09 01:00:00 CEST 2015, Event: ,Alianza FC (Panama) v Chorrillo, Favorite: ,Alianza FC (Panama), 8216009   size:77.42,Price: ,2.04,Chorrillo, 6536554   size:61.57,Price: ,2.56,The Draw, 58805   size:61.56,Price: ,2.58,ok
1.119799515, Sport: ,Basketball, Time: ,Sun Aug 09 02:00:00 CEST 2015, Time: ,Sun Aug 09 02:00:00 CEST 2015, Event: ,Seattle @ San Antonio, Favorite: ,San Antonio, 13121   size:5.0,Price: ,1.57,Seattle, 13130   size:2.72,Price: ,2.62,ok
